Name,Link,Type,Address
A Cultura do Hambúrguer,https://www.yelp.com/biz/a-cultura-do-hamb%C3%BArguer-lisboa?osq=restaurant,"('A Cultura do Hambúrguer', 'https://www.yelp.com/biz/a-cultura-do-hamb%C3%BArguer-lisboa?osq=restaurant', 'Burgers')","R. das Salgadeiras, 38 1200-036 Lisbon Portugal"
Gato Pardo,https://www.yelp.com/biz/gato-pardo-lisboa?osq=restaurant,Portuguese - Bistros,"Rua de S. Vicente, 10 1100-574 Lisbon Portugal"
Fauna & Flora,https://www.yelp.com/biz/fauna-e-flora-lisboa?osq=restaurant,Cafes - Juice Bars & Smoothies,"R. da Esperança, 33 1200-655 Lisbon Portugal"
Tasca do Chico,https://www.yelp.com/biz/tasca-do-chico-lisboa?osq=restaurant,Wine Bars - Tapas Bars,"R. do Diàrio de Notícias, 39 1200-141 Lisbon Portugal"
Brunch Café,https://www.yelp.com/biz/brunch-caf%C3%A9-lisboa?osq=restaurant,"('Brunch Café', 'https://www.yelp.com/biz/brunch-caf%C3%A9-lisboa?osq=restaurant', 'Cafes')","R. da Alfândega, 120 1100-016 Lisbon Portugal"
Eleven,https://www.yelp.com/biz/eleven-lisboa?osq=restaurant,Modern European - Portuguese,"Rua Marquês de Fronteira,  11 1070-051 Lisbon Portugal"
Lisboa à Noite,https://www.yelp.com/biz/lisboa-%C3%A0-noite-lisboa?osq=restaurant,Wine Bars - Portuguese,"R. das Gáveas, 69 1200-206 Lisbon Portugal"
A Padaria Portuguesa,https://www.yelp.com/biz/a-padaria-portuguesa-lisboa-2?osq=restaurant,Bakeries - Sandwiches,Praça Luís de Camões nº 44 1200-243 Lisbon Portugal
Rosa da Rua,https://www.yelp.com/biz/rosa-da-rua-lisboa?osq=restaurant,Portuguese - Buffets,"R. da Rosa, 265 1200-385 Lisbon Portugal"
Clube de Fado,https://www.yelp.com/biz/clube-de-fado-lisboa?osq=restaurant,"('Clube de Fado', 'https://www.yelp.com/biz/clube-de-fado-lisboa?osq=restaurant', 'Fado Houses')","R. de São João da Praça, 86-94 1100-521 Lisbon Portugal"
Da Vinci,https://www.yelp.com/biz/da-vinci-lisboa-2?osq=restaurant,Italian - Pizza,"R. do Jardim do Regedor, 45 1150-193 Lisbon Portugal"
Casa Portuguesa do Pastel de Bacalhau,https://www.yelp.com/biz/casa-portuguesa-do-pastel-de-bacalhau-lisboa?osq=restaurant,Portuguese - Patisserie/Cake Shop,"R. Augusta, 106-108 1100-053 Lisbon Portugal"
Casa Brasileira,https://www.yelp.com/biz/casa-brasileira-lisboa?osq=restaurant,Diners - Bakeries,"R. Augusta, 267 1100-052 Lisbon Portugal"
Ribadouro,https://www.yelp.com/biz/ribadouro-lisboa?osq=restaurant,Portuguese - Seafood,"Av. da Liberdade, 155 1245-896 Lisbon Portugal"
Casa das Bifanas,https://www.yelp.com/biz/casa-das-bifanas-lisboa?osq=restaurant,Patisserie/Cake Shop - Cafeteria,"Praça da Figueira, 6 1100-240 Lisbon Portugal"
El Rei D.Frango,https://www.yelp.com/biz/el-rei-d-frango-lisboa?osq=restaurant,"('El Rei D.Frango', 'https://www.yelp.com/biz/el-rei-d-frango-lisboa?osq=restaurant', 'Portuguese')","Calçada do Duque, 5 1900-155 Lisbon Portugal"
Pastelaria Santo António,https://www.yelp.com/biz/pastelaria-santo-ant%C3%B3nio-lisboa-2?osq=restaurant,Bakeries - Cafes,"R.  Milagre de Santo António, 10 1100-351 Lisbon Portugal"
Atalho Real,https://www.yelp.com/biz/atalho-real-lisboa?osq=restaurant,Burgers - Steakhouses,"Calçada da Patriarcal, 40 1250-182 Lisbon Portugal"
Audrey’s,https://www.yelp.com/biz/audreys-lisboa-2?osq=restaurant,Cafes - Breakfast & Brunch,"R. de Santiago, 14 1100-494 Lisbon Portugal"
Tapa Bucho,https://www.yelp.com/biz/tapa-bucho-lisboa-2?osq=restaurant,"('Tapa Bucho', 'https://www.yelp.com/biz/tapa-bucho-lisboa-2?osq=restaurant', 'Tapas Bars')","Rua dos Mouros, 19 1200-281 Lisbon Portugal"
Sessenta,https://www.yelp.com/biz/sessenta-lisboa?osq=restaurant,Portuguese - Wine Bars,"R. Tomás Ribeiro, 60 1050-231 Lisbon Portugal"
Fábrica Lisboa,https://www.yelp.com/biz/f%C3%A1brica-lisboa-lisboa-2?osq=restaurant,"('Fábrica Lisboa', 'https://www.yelp.com/biz/f%C3%A1brica-lisboa-lisboa-2?osq=restaurant', 'Cafes')","R. da Madalena, 121 1100-319 Lisbon Portugal"
Beira Gare,https://www.yelp.com/biz/beira-gare-lisboa-2?osq=restaurant,"('Beira Gare', 'https://www.yelp.com/biz/beira-gare-lisboa-2?osq=restaurant', 'Portuguese')","Praça Dom João da Câmara, 5 1200-360 Lisbon Portugal"
Lisboa Cheia de Graça,https://www.yelp.com/biz/lisboa-cheia-de-gra%C3%A7a-lisboa?osq=restaurant,Portuguese - Tapas Bars,"R. da Atalaia, 75 1200-309 Lisbon Portugal"
A Gina,https://www.yelp.com/biz/a-gina-lisboa?osq=restaurant,"('A Gina', 'https://www.yelp.com/biz/a-gina-lisboa?osq=restaurant', 'Portuguese')","Parque Mayer, 1250 1250 164 Lisbon Portugal"
Sol e Pesca,https://www.yelp.com/biz/sol-e-pesca-lisboa-2?osq=restaurant,"('Sol e Pesca', 'https://www.yelp.com/biz/sol-e-pesca-lisboa-2?osq=restaurant', 'Seafood')","R. Nova do Carvalho, 44 1200-292 Lisbon Portugal"
Honorato,https://www.yelp.com/biz/honorato-lisboa-2?osq=restaurant,"('Honorato', 'https://www.yelp.com/biz/honorato-lisboa-2?osq=restaurant', 'Burgers')","R. de Santa Marta, 35 A-B 1150-292 Lisbon Portugal"
BA Wine Bar do Bairro Alto - Temp. CLOSED,https://www.yelp.com/biz/ba-wine-bar-do-bairro-alto-lisboa?osq=restaurant,Wine Bars - Tapas Bars,"R. da Rosa, 107 1200-382 Lisbon Portugal"
Cascais Remo,https://www.yelp.com/biz/cascais-remo-lisboa?osq=restaurant,Portuguese - Barbeque,"Praça da Alegria, 13-15 1200-004 Lisbon Portugal"
Churrasqueira da Paz,https://www.yelp.com/biz/churrasqueira-da-paz-lisboa?osq=restaurant,Portuguese - Barbeque,"R. da Paz, 78-80 1200-323 Lisbon Portugal"
Prima Pasta,https://www.yelp.com/biz/prima-pasta-lisboa?osq=restaurant,Italian - Pizza,"Rua da Madalena, 27 1100-318 Lisbon Portugal"
Ground Burguer,https://www.yelp.com/biz/ground-burguer-lisboa?osq=restaurant,American - Burgers,"Av. António Augusto Aguiar, 148 1050-021 Lisbon Portugal"
Restaurante Farol de Santa Luzia,https://www.yelp.com/biz/restaurante-farol-de-santa-luzia-lisboa-2?osq=restaurant,Seafood - Tapas Bars,"Largo de Santa Luzia, 5 Alfama 1100-487 Lisbon Portugal"
Povo,https://www.yelp.com/biz/povo-lisboa-3?osq=restaurant,Portuguese - Bars,"R. Nova do Carvalho, 32-36 1200-292 Lisbon Portugal"
Zapata Restaurante,https://www.yelp.com/biz/zapata-restaurante-lisboa-2?osq=restaurant,Seafood - Portuguese,"R. do Poço dos Negros, 47/9 1200-335 Lisbon Portugal"
Café Nicola,https://www.yelp.com/biz/caf%C3%A9-nicola-lisboa?osq=restaurant,Portuguese - Cafes,"Praça D. Pedro IV, 24-25 1200-091 Lisbon Portugal"
Jesus é Goês,https://www.yelp.com/biz/jesus-%C3%A9-go%C3%AAs-lisboa?osq=restaurant,"('Jesus é Goês', 'https://www.yelp.com/biz/jesus-%C3%A9-go%C3%AAs-lisboa?osq=restaurant', 'Indian')","R. de São José, 23 1150-321 Lisbon Portugal"
Casanostra,https://www.yelp.com/biz/casanostra-lisboa?osq=restaurant,"('Casanostra', 'https://www.yelp.com/biz/casanostra-lisboa?osq=restaurant', 'Italian')","Travessa do Poço da Cidade, 60 Alto 1200-334 Lisbon Portugal"
Wine Bar do Castelo,https://www.yelp.com/biz/wine-bar-do-castelo-lisboa?osq=restaurant,Tapas Bars - Portuguese,"Rua Bartolomeu de Gusmão, 11-13 1100-000 Lisbon Portugal"
Clube de Jornalistas Restaurante,https://www.yelp.com/biz/clube-de-jornalistas-restaurante-lisboa?osq=restaurant,Cafes - Portuguese,"R. das Trinas, 129 1200-857 Lisbon Portugal"
Palácio Chiado,https://www.yelp.com/biz/pal%C3%A1cio-chiado-lisboa-2?osq=restaurant,"('Palácio Chiado', 'https://www.yelp.com/biz/pal%C3%A1cio-chiado-lisboa-2?osq=restaurant', 'Portuguese')","R. do Alecrim, 70 1200-018 Lisbon Portugal"
Fogo de Chão,https://www.yelp.com/biz/fogo-de-ch%C3%A3o-lisboa?osq=restaurant,Buffets - Barbeque,"R. Martens Ferrão, 28 1050-160 Lisbon Portugal"
Taverna Alfacinha,https://www.yelp.com/biz/taverna-alfacinha-lisboa-2?osq=restaurant,Seafood - Wine Bars,"R. dos Sapateiros, 179 1100-577 Lisbon Portugal"
Os Tibetanos,https://www.yelp.com/biz/os-tibetanos-lisboa?osq=restaurant,Vegetarian - Vegan,"Rua do Salitre, 117 1250-198 Lisbon Portugal"
Ao 26,https://www.yelp.com/biz/ao-26-lisboa?osq=restaurant,Vegan - Asian Fusion,"R. Vitor Cordon, 26 1200-484 Lisbon Portugal"
ZeroZero,https://www.yelp.com/biz/zerozero-lisboa?osq=restaurant,"('ZeroZero', 'https://www.yelp.com/biz/zerozero-lisboa?osq=restaurant', 'Pizza')","R. da Escola Politécnica, 32 1250-102 Lisbon Portugal"
Taberna Anti-Dantas,https://www.yelp.com/biz/taberna-anti-dantas-lisboa?osq=restaurant,"('Taberna Anti-Dantas', 'https://www.yelp.com/biz/taberna-anti-dantas-lisboa?osq=restaurant', 'Portuguese')",No address
Sinal Vermelho,https://www.yelp.com/biz/sinal-vermelho-lisboa?osq=restaurant,"('Sinal Vermelho', 'https://www.yelp.com/biz/sinal-vermelho-lisboa?osq=restaurant', 'Portuguese')","R. Gáveas, 89 1200-206 Lisbon Portugal"
Principe do Calhariz,https://www.yelp.com/biz/principe-do-calhariz-lisboa?osq=restaurant,"('Principe do Calhariz', 'https://www.yelp.com/biz/principe-do-calhariz-lisboa?osq=restaurant', 'Portuguese')","Calçada do Combro, 28-30 1200-114 Lisbon Portugal"
Enoteca de Belém,https://www.yelp.com/biz/enoteca-de-bel%C3%A9m-lisboa?osq=restaurant,Portuguese - Wine Bars,"Travessa Marta Pinto, 10 1300-390 Lisbon Portugal"
Estrela da Bica,https://www.yelp.com/biz/estrela-da-bica-lisboa?osq=restaurant,Bars - Seafood,"Travessa do Cabral, 33 1200-075 Lisbon Portugal"
Taberna Moderna,https://www.yelp.com/biz/taberna-moderna-lisboa?osq=restaurant,Bars - Portuguese,"R. dos Bacalhoeiros, 18 1100-070 Lisbon Portugal"
JNcQUOI,https://www.yelp.com/biz/jncquoi-lisboa?osq=restaurant,Portuguese - Wine Bars,"Av. da Liberdade, 182-184 1250-146 Lisbon Portugal"
A Praça,https://www.yelp.com/biz/a-pra%C3%A7a-lisboa?osq=restaurant,"('A Praça', 'https://www.yelp.com/biz/a-pra%C3%A7a-lisboa?osq=restaurant', 'Italian')","R. Rodrigues Faria, 103 Edificio H 1300-501 Lisbon Portugal"
Tantura,https://www.yelp.com/biz/tantura-lisboa?osq=restaurant,"('Tantura', 'https://www.yelp.com/biz/tantura-lisboa?osq=restaurant', 'Mediterranean')","R. de Trombeta, 1 1200-050 Lisbon Portugal"
Peixola,https://www.yelp.com/biz/peixola-lisboa?osq=restaurant,Seafood - Cocktail Bars,"R. do Alecrim, 35 1200-014 Lisbon Portugal"
Cantina Baldracca,https://www.yelp.com/biz/cantina-baldracca-lisboa?osq=restaurant,"('Cantina Baldracca', 'https://www.yelp.com/biz/cantina-baldracca-lisboa?osq=restaurant', 'Italian')",Rua das Farinhas 1 1100-287 Lisbon Portugal
Organi Chiado,https://www.yelp.com/biz/organi-chiado-lisboa?osq=restaurant,Vegan - Vegetarian,"Calçada Nova de São Francisco, 2 1200-300 Lisbon Portugal"
The Food Temple,https://www.yelp.com/biz/the-food-temple-lisboa?osq=restaurant,Vegetarian - Vegan,"Beco do Jasmim, 18 1100-289 Lisbon Portugal"
A Valenciana,https://www.yelp.com/biz/a-valenciana-lisboa?osq=restaurant,"('A Valenciana', 'https://www.yelp.com/biz/a-valenciana-lisboa?osq=restaurant', 'Steakhouses')",Rua Marquês Fronteira 157 1070-000 Lisbon Portugal
São Nicolau,https://www.yelp.com/biz/s%C3%A3o-nicolau-lisboa?osq=restaurant,"('São Nicolau', 'https://www.yelp.com/biz/s%C3%A3o-nicolau-lisboa?osq=restaurant', 'Portuguese')","R. Augusta, 110 1100-054 Lisbon Portugal"
Tábuas Porto Wine Tavern,https://www.yelp.com/biz/t%C3%A1buas-porto-wine-tavern-lisboa-2?osq=restaurant,Wine Bars - Tapas Bars,"R. dos Bacalhoeiros, 143 1100-068 Lisbon Portugal"
La Paparrucha Restaurante Argentino,https://www.yelp.com/biz/la-paparrucha-restaurante-argentino-lisboa?osq=restaurant,"('La Paparrucha Restaurante Argentino', 'https://www.yelp.com/biz/la-paparrucha-restaurante-argentino-lisboa?osq=restaurant', 'Argentine')","R. Dom Pedro V, 18-20 1250-094 Lisbon Portugal"
Restaurante Terra,https://www.yelp.com/biz/restaurante-terra-lisboa-2?osq=restaurant,Vegetarian - Vegan,"Rua da Palmeira, 15 1200-311 Lisbon Portugal"
Navegadoors,https://www.yelp.com/biz/navegadoors-lisboa?osq=restaurant,Cocktail Bars - Portuguese,"R. Augusta, 205-207 1100-048 Lisbon Portugal"
Zarzuela,https://www.yelp.com/biz/zarzuela-lisboa?osq=restaurant,Gluten-Free - Bakeries,"R. Bernardino Costa, 23 1100-052 Lisbon Portugal"
Buddha Sushi,https://www.yelp.com/biz/buddha-sushi-lisboa?osq=restaurant,Japanese - Asian Fusion,"R. de São Pedro de Alcântara, 65-69 1250-238 Lisbon Portugal"
Moma,https://www.yelp.com/biz/moma-lisboa?osq=restaurant,Portuguese - Mediterranean,"R. dos Correeiros, 22 1100-166 Lisbon Portugal"
Il Giardinetto Ristorante Pizzeria,https://www.yelp.com/biz/il-giardinetto-ristorante-pizzeria-lisboa?osq=restaurant,Italian - Pizza,"Av. Fontes Pereira de Melo, 42 Loja 106 1050-094 Lisbon Portugal"
O Frade,https://www.yelp.com/biz/o-frade-lisboa?osq=restaurant,"('O Frade', 'https://www.yelp.com/biz/o-frade-lisboa?osq=restaurant', 'Portuguese')","Calçada da Ajuda, 14 1300-598 Lisbon Portugal"
Os Jeronimos,https://www.yelp.com/biz/os-jeronimos-lisboa?osq=restaurant,Bars - Portuguese,"Rua de Belem, 74-78 1300-085 Lisbon Portugal"
Royale Café,https://www.yelp.com/biz/royale-caf%C3%A9-lisboa?osq=restaurant,Breakfast & Brunch - Cafes,"Largo Rafael Bordalo Pinheiro, 29 1200-369 Lisbon Portugal"
Bebedouro Wine and Food,https://www.yelp.com/biz/bebedouro-wine-and-food-lisboa?osq=restaurant,Tapas Bars - Wine Bars,"R. de São Nicolau, 24 1100-549 Lisbon Portugal"
O Bacalhoeiro,https://www.yelp.com/biz/o-bacalhoeiro-lisboa-2?osq=restaurant,Portuguese - Seafood,"R. dos Sapateiros, 220 1100-581 Lisbon Portugal"
Mar ao Carmo,https://www.yelp.com/biz/mar-ao-carmo-lisboa?osq=restaurant,"('Mar ao Carmo', 'https://www.yelp.com/biz/mar-ao-carmo-lisboa?osq=restaurant', 'Seafood')","Largo do Carmo, 21 1200-092 Lisbon Portugal"
Passage to India,https://www.yelp.com/biz/passage-to-india-lisboa?osq=restaurant,Indian - Vegetarian,"Av. Praia da Vitória, 45 1000-246 Lisbon Portugal"
A Licorista,https://www.yelp.com/biz/a-licorista-lisboa-3?osq=restaurant,"Portuguese - Beer, Wine & Spirits","R. dos Sapateiros, 218 1100-581 Lisbon Portugal"
Nood,https://www.yelp.com/biz/nood-lisboa?osq=restaurant,Japanese - Asian Fusion,"Largo Rafael Bordalo Pinheiro, 20-20B Chiado 1200-369 Lisbon Portugal"
Pastelaria Alfama Doce,https://www.yelp.com/biz/pastelaria-alfama-doce-lisboa?osq=restaurant,Bakeries - Diners,"R. Regueira, 39 e 39A 1100-435 Lisbon Portugal"
Fábrica da Nata,https://www.yelp.com/biz/f%C3%A1brica-da-nata-lisboa-3?osq=restaurant,Bakeries - Sandwiches,"R. Augusta, 275 1100-052 Lisbon Portugal"
Pizzeria La Finestra,https://www.yelp.com/biz/pizzeria-la-finestra-lisboa?osq=restaurant,Italian - Pizza,"Av. Conde Valbom, 52 1050-069 Lisbon Portugal"
Gin Lovers,https://www.yelp.com/biz/gin-lovers-lisboa?osq=restaurant,Bars - Portuguese,"Praça do Príncipe Real, 26 1250-184 Lisbon Portugal"
Colina,https://www.yelp.com/biz/colina-1050-lisboa?osq=restaurant,Barbeque - Portuguese,Rua Filipe Folque 46 1050-114 1050 Lisboa Portugal
Pão de Canela,https://www.yelp.com/biz/p%C3%A3o-de-canela-lisboa?osq=restaurant,Breakfast & Brunch - Cafes,"Praça das Flores, 25-29 1200-192 Lisbon Portugal"
Bica do Sapato,https://www.yelp.com/biz/bica-do-sapato-lisboa-2?osq=restaurant,Specialty Food - Japanese,Av. Infante D. Henrique Lisbon Portugal
Prazeres da Picanha,https://www.yelp.com/biz/prazeres-da-picanha-lisboa-2?osq=restaurant,Steakhouses - Rodizios,"Av. Barbosa du Bocage, 48 1000-072 Lisbon Portugal"
Belém 2 a 8,https://www.yelp.com/biz/bel%C3%A9m-2-a-8-lisboa?osq=restaurant,"('Belém 2 a 8', 'https://www.yelp.com/biz/bel%C3%A9m-2-a-8-lisboa?osq=restaurant', 'Portuguese')","R. de Belém, 2 1300-085 Lisbon Portugal"
O Eurico,https://www.yelp.com/biz/o-eurico-lisboa?osq=restaurant,Portuguese - Mediterranean,"Largo São Cristovão, 3 1100-513 Lisbon Portugal"
Yak and Yeti,https://www.yelp.com/biz/yak-and-yeti-lisboa-3?osq=restaurant,Indian - Himalayan/Nepalese,"Calçada  de Santo Andre, 17 1100-495 Lisbon Portugal"
Sala de Corte,https://www.yelp.com/biz/sala-de-corte-lisboa-2?osq=restaurant,"('Sala de Corte', 'https://www.yelp.com/biz/sala-de-corte-lisboa-2?osq=restaurant', 'Steakhouses')","Praça Dom Luís I, 7 1200-148 Lisbon Portugal"
Madame Petisca Restaurant,https://www.yelp.com/biz/madame-petisca-restaurant-lisboa?osq=restaurant,"('Madame Petisca Restaurant', 'https://www.yelp.com/biz/madame-petisca-restaurant-lisboa?osq=restaurant', 'Portuguese')","R. de Santa Catarina, 17 3º Andar 1200-012 Lisbon Portugal"
Restaurante Lucimar,https://www.yelp.com/biz/restaurante-lucimar-lisboa?osq=restaurant,"('Restaurante Lucimar', 'https://www.yelp.com/biz/restaurante-lucimar-lisboa?osq=restaurant', 'Portuguese')","R. Francisco Tomás da Costa, 28 1600-093 Lisbon Portugal"
Prado Restaurante,https://www.yelp.com/biz/prado-restaurante-lisboa?osq=restaurant,"('Prado Restaurante', 'https://www.yelp.com/biz/prado-restaurante-lisboa?osq=restaurant', 'Portuguese')","Travessa das Pedras Negras, 2 1100-404 Lisbon Portugal"
Luzzo,https://www.yelp.com/biz/luzzo-lisboa?osq=restaurant,"('Luzzo', 'https://www.yelp.com/biz/luzzo-lisboa?osq=restaurant', 'Pizza')","R. de Santa Marta, 37 A 1150-291 Lisbon Portugal"
Memmo Alfama,https://www.yelp.com/biz/memmo-alfama-lisboa?osq=restaurant,Hotels - Gastropubs,Travessa das Merceeiras 27 1100-348 Lisbon Portugal
O Zé da Mouraria Mouraria,https://www.yelp.com/biz/o-z%C3%A9-da-mouraria-mouraria-lisboa?osq=restaurant,"('O Zé da Mouraria Mouraria', 'https://www.yelp.com/biz/o-z%C3%A9-da-mouraria-mouraria-lisboa?osq=restaurant', 'Portuguese')","R. João do Outeiro, 24 1100-292 Lisbon Portugal"
O Faia,https://www.yelp.com/biz/o-faia-lisboa-2?osq=restaurant,Seafood - Fado Houses,"R. da Barroca, 54-56 1200-050 Lisbon Portugal"
Bengal Tandoori,https://www.yelp.com/biz/bengal-tandoori-lisboa?osq=restaurant,Indian - Vegetarian,"Rua da Alegria, 20 1250-005 Lisbon Portugal"
Marisqueira do Lis,https://www.yelp.com/biz/marisqueira-do-lis-lisboa?osq=restaurant,"('Marisqueira do Lis', 'https://www.yelp.com/biz/marisqueira-do-lis-lisboa?osq=restaurant', 'Seafood')",Av. Alm. Reis 27 1150-008 Lisbon Portugal
Stasha,https://www.yelp.com/biz/stasha-lisboa?osq=restaurant,Portuguese - International,"R. das Gáveas, 33 1200-206 Lisbon Portugal"
Coyo Taco,https://www.yelp.com/biz/coyo-taco-lisboa?osq=restaurant,"('Coyo Taco', 'https://www.yelp.com/biz/coyo-taco-lisboa?osq=restaurant', 'Mexican')","R. Dom Pedro V, 65 1250-093 Lisbon Portugal"
Pizzaria Lisboa,https://www.yelp.com/biz/pizzaria-lisboa-lisboa?osq=restaurant,Pizza - Italian,"Rua dos Duques de Bragança, 5 1200-162 Lisbon Portugal"
Madragoa Café,https://www.yelp.com/biz/madragoa-caf%C3%A9-lisboa?osq=restaurant,Portuguese - Cafes,"Rua da Esperança, 136 1200-659 Lisbon Portugal"
Nosolo Italia,https://www.yelp.com/biz/nosolo-italia-lisboa?osq=restaurant,Pizza - Ice Cream & Frozen Yogurt,"Av. Brasília, 202 1400-038 Lisbon Portugal"
Café no Chiado,https://www.yelp.com/biz/caf%C3%A9-no-chiado-lisboa?osq=restaurant,Portuguese - Cafes,"Largo do Picadeiro, 10-12 1200-330 Lisbon Portugal"
Barcabela,https://www.yelp.com/biz/barcabela-lisboa?osq=restaurant,Seafood - Steakhouses,"R. da Palma, 285 1100-395 Lisbon Portugal"
Quase Café,https://www.yelp.com/biz/quase-caf%C3%A9-lisboa-2?osq=restaurant,"('Quase Café', 'https://www.yelp.com/biz/quase-caf%C3%A9-lisboa-2?osq=restaurant', 'Cafes')","R. do Salvador, 14 1100-466 Lisbon Portugal"
Ibo Restaurante,https://www.yelp.com/biz/ibo-restaurante-lisboa-2?osq=restaurant,Seafood - Portuguese,"Cais do Sodré, 2 1200-450 Lisbon Portugal"
Mascote da Atalaia,https://www.yelp.com/biz/mascote-da-atalaia-lisboa?osq=restaurant,"('Mascote da Atalaia', 'https://www.yelp.com/biz/mascote-da-atalaia-lisboa?osq=restaurant', 'Fado Houses')",No address
Cantinho Lusitano,https://www.yelp.com/biz/cantinho-lusitano-lisboa?osq=restaurant,Tapas/Small Plates - Portuguese,"Rua dos Prazeres, 52 1200-355 Lisbon Portugal"
Valdo Gatti,https://www.yelp.com/biz/valdo-gatti-lisboa?osq=restaurant,"('Valdo Gatti', 'https://www.yelp.com/biz/valdo-gatti-lisboa?osq=restaurant', 'Pizza')","R. Grémio Lusitano, 13 1200-211 Lisbon Portugal"
Winkel 43,https://www.yelp.com/biz/winkel-43-amsterdam-2?osq=restaurant,Desserts - Cafes,Noordermarkt 43 1015 NA Amsterdam The Netherlands
The Pancake Bakery,https://www.yelp.com/biz/the-pancake-bakery-amsterdam?osq=restaurant,"('The Pancake Bakery', 'https://www.yelp.com/biz/the-pancake-bakery-amsterdam?osq=restaurant', 'Pancakes')",Prinsengracht 191 1015 DS Amsterdam The Netherlands
