Titre,Avis,Type,Price
 Casa Cantagallo,20 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 FloW,19 avis,"Italienne, Restaurants de bière",€€-€€€
 Famo Pizza Bona Pe Tutti,11 avis,,
 Pirati Pub,70 avis,Italienne,€€-€€€
 Why Not Cafè,33 avis,"Café, Pub",€
 Al Biondo Tevere,516 avis,"Italienne, Pizza",€€-€€€
 Dispensa Fermi,8 avis,"Italienne, Italie du Nord",
 Sushi & Tartare Superfood,15 avis,"Japonaise, Fruits de mer et poisson",€€€€
 Kimi sushi experience ,8 avis,"Japonaise, Sushi",
 Enoteca Q'4rt,29 avis,"Italienne, Méditerranéenne",€€-€€€
 Pasta All'Uovo Di Tribini Antonella,21 avis,Italienne,€
 Agro - Autentici Gusti Ricercati Orti,24 avis,"Italienne, Méditerranéenne",€€-€€€
 Wok 2,355 avis,"Chinoise, Japonaise",€
 A Tutta Pizza Talenti,64 avis,"Italienne, Pizza",€
 Pizza Chef,26 avis,"Italienne, Pizza",€
 Inside Pub,42 avis,"Italienne, Bar",€€-€€€
 Pizzeria Da Eraldo,20 avis,"Italienne, Pizza",€
 Makako Kiosko,15 avis,"Italienne, Traiteur",€
 Amo Lounge&restaurant,37 avis,"Italienne, Fruits de mer et poisson",€€€€
 L'Antica Roma,210 avis,"Italienne, Pizza",€€-€€€
 Macros Cafè,10 avis,"Thé et café, Bar",€€-€€€
 Madame Gu Roma,69 avis,"Italienne, Américaine",€€-€€€
 Seoul Restaurant,24 avis,"Asiatique, Coréenne",€€-€€€
 Brassai,391 avis,"Italienne, Bar",€€-€€€
 Soho Cafe Sigonio,18 avis,Italienne,€
 Orange Cafe,32 avis,Italienne,€
 Ristorante Pizzeria al Cupolone,16 avis,"Italienne, Pizza",€
 Russo Giuseppe,20 avis,Pizza,€
 MADO Ristorante,8 avis,,
 LaPanella srls,19 avis,"Italienne, Méditerranéenne",€
 Quelli di Portonaccio,30 avis,"Italienne, Bar à bières",€€-€€€
 Grif Cafe 1,9 avis,"Italienne, Italie du Centre",
 19.2 Winebar Enoteca,21 avis,"Italienne, Café",€€-€€€
 Prati Rione Gastronomico,70 avis,"Italienne, Fruits de mer et poisson",€€€€
 Ex Circus,190 avis,"Bar, Café",€€-€€€
 Bottega Sana,96 avis,"Pizza, Fruits de mer et poisson",€€-€€€
 NiceGrill,204 avis,"Italienne, Méditerranéenne",€€-€€€
 Cornetto Imperiale,130 avis,"Italienne, Bar",€
 I Love Pizza,19 avis,"Italienne, Pizza",
 Villa Simeons,20 avis,"Italienne, Méditerranéenne",€€-€€€
 Il Rustico,103 avis,Italienne,€€-€€€
 Parco Dei Pini,493 avis,"Italienne, Steakhouse",€€-€€€
 Mio Tramezzino,39 avis,"Italienne, Cuisine de rue (street food)",€
 La Piadineria,40 avis,Italienne,€
 Prosperità,53 avis,"Chinoise, Fruits de mer et poisson",€
 D10S,52 avis,"Italienne, Pizza",€€-€€€
 La Capricciosa,616 avis,"Italienne, Pizza",€€-€€€
 Al Grammelot Osteria Enoteca,86 avis,"Italienne, Bar à vins",€€-€€€
 La Baguetteria,24 avis,Italienne,€
 Ristorante Nanami,163 avis,"Chinoise, Japonaise",€€-€€€
 Leon bar,31 avis,"Italienne, Bar",€
 Pizzeria da Pasquale,19 avis,"Italienne, Pizza",€
 Uniq Roma,9 avis,Italienne,€€-€€€
 Road Mama,332 avis,"Italienne, Bar à bières",€€-€€€
 Rue Burger Roma,63 avis,"Italienne, Mexicaine",€€-€€€
 Da Giggetto Il Re della Pizza,736 avis,"Italienne, Romana",€€-€€€
 L'Aroma di Pechino,79 avis,"Chinoise, Asiatique",€
 Pizzikotto,114 avis,"Italienne, Pizza",€€-€€€
 Mamma Pizza,21 avis,"Italienne, Pizza",€
 Cibus Cafe,20 avis,"Italienne, Café",€€-€€€
 Pizza a Taglio da Manuel,22 avis,"Italienne, Pizza",€
 La Scaletta,153 avis,"Italienne, Pizza",€€-€€€
 Xtra One Coffee,36 avis,"Italienne, Pizza",€
 Wood enoteca e sapori,15 avis,"Italienne, Traiteur",€€-€€€
 Bar Nurzia,25 avis,"Italienne, Café",€
 Il Gusto,28 avis,Italienne,€
 Lucky Sushi,22 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
 Poligono TSN Tor di Quinto,12 avis,Italienne,
 Casaloca,21 avis,Espagnole,
 Antico Forno Cotugno 1954,26 avis,"Italienne, Pizza",€€-€€€
 Mioara Food - Paninoteca,15 avis,"Italienne, Restauration rapide",€
 La Taverna Di Eolo,18 avis,"Italienne, Américaine",
 Pizzeria Anna E Corrado,16 avis,"Italienne, Pizza",€
 Quarantuno Restaurant,20 avis,"Italienne, Steakhouse",€€-€€€
 100 Montaditos,180 avis,"Bar, Restauration rapide",€€-€€€
 Nanà Ristorante Pizzeria,56 avis,"Italienne, Pizza",€€-€€€
 Ristorante L'orientale Sushi,10 avis,"Chinoise, Japonaise",€€-€€€
 Pizzeria Tosoni,56 avis,"Italienne, Pizza",€
 Hostaria Dei Carracci,184 avis,Italienne,€€-€€€
 Alice Pizza,27 avis,"Italienne, Pizza",€
 Vivi Bistrot Sala Umberto,64 avis,"Italienne, Méditerranéenne",€€-€€€
 Kebab Siria,9 avis,"Restauration rapide, Turque",
 Trattori Pigneto (ex I Porchettoni),254 avis,"Italienne, Méditerranéenne",€
 Osteria Da Giannettone,10 avis,"Italienne, Romana",€€-€€€
 Enoteca il Territorio,25 avis,"Italienne, Bar à vins",€€-€€€
 Bar Casoria,57 avis,Café,€
 Old Wild West,52 avis,"Mexicaine, Américaine",€€-€€€
 Il Peperoncino Pizza & Delizie Del Mare,343 avis,-,Menu
 Circolo ufficiali forze armate,45 avis,"Italienne, Européenne",€€€€
 Brio Bistrot,84 avis,"Italienne, Méditerranéenne",€€-€€€
 Crunch Bar,57 avis,"Italienne, Café",€
 Seven Lanka,66 avis,"Restauration rapide, Asiatique",€
 La Romanesca Pizzeria Ristorante,28 avis,"Italienne, Pizza",Menu
 Ristorante Jing,36 avis,"Chinoise, Japonaise",€€-€€€
 I Duchi,27 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Pizzometro,38 avis,"Italienne, Pizza",€
 Alice Pizza,31 avis,"Italienne, Pizza",€
 Al Vecchio Mulino,104 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Birreria Capoverde,64 avis,"Italienne, Bar",€€-€€€
 Bottegari,140 avis,"Italienne, Pizza",€€-€€€
 Osteria San Giorgio,44 avis,"Italienne, Méditerranéenne",€€-€€€
 Hi Baozi Ristorante Cinese,23 avis,"Chinoise, Asiatique",€€-€€€
 Carnezzeria Di Kilo,73 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
 Sa di Tappo Enoteca Wine Bar,14 avis,"Italienne, Bar à vins",€€-€€€
 La Pizza a Casa,102 avis,Pizza,€
 Bar Allo Statuto,48 avis,,
 La Taverna de' Mercanti,676 avis,"Italienne, Pizza",€€-€€€
 I LECCI cucina umbra,50 avis,"Italienne, Barbecue/Grillades",€€-€€€
 Dado Pizza,35 avis,"Italienne, Pizza",€
 Bar della Paglia,78 avis,"Italienne, Européenne",€
 L'Arte In Fraschetta,79 avis,"Italienne, Méditerranéenne",€
 Spazio Niko Romito Bar e Cucina,439 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Seamus Heaney,53 avis,"Italienne, Pub",€
 Tam O'Shanter Scottish Pub,153 avis,"Italienne, Pizza",€€-€€€
 SOYA Giapponese,116 avis,"Chinoise, Japonaise",€€-€€€
 L'Elementare - Tuscolano,23 avis,"Bar à bières, Pizza",€€-€€€
 Pizzeria l'Artista,17 avis,"Italienne, Pizza",€€€€
 Moovenda Village,10 avis,"Américaine, Barbecue/Grillades",€€-€€€
 Le Spighe,26 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Hop Corner,40 avis,"Italienne, Bar à bières",€
 Pizza Factory Roma,16 avis,"Italienne, Pizza",€
 Officine Ibba,50 avis,"Italienne, Mexicaine",€€-€€€
 Hosteria Cacio & Pepe,62 avis,"Italienne, Méditerranéenne",€
 Cafe Istanbul Kebab,23 avis,"Restauration rapide, Turque",€
 Voice Restaurant,143 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 I Ragazzi dell'Etoile,22 avis,"Italienne, Café",€€-€€€
 Bona Pizza Flaminia,9 avis,"Italienne, Pizza",
 Bottega Maccheroni,20 avis,"Italienne, Méditerranéenne",€€-€€€
 Oak - Beer & American BBQ,10 avis,"Italienne, Américaine",
 Rooftop Spritzeria Barberini,8 avis,Italienne,
 15 Nove Bistrot,9 avis,Italienne,
 Dal Pirata,38 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Spazio Caffè,34 avis,"Italienne, Bar",€
 Cantina Croce,37 avis,Italienne,€€-€€€
 Cavallo Pazzo Al Porto,20 avis,"Italienne, Fruits de mer et poisson",
 Bottega Gamberoni,22 avis,"Italienne, Méditerranéenne",€€-€€€
 Locanda del Buongustaio,26 avis,"Italienne, Romana",€
 O'Bistrot,10 avis,"Italienne, Méditerranéenne",
 Ristorante - Pizzeria Monteverde Club,38 avis,"Italienne, Pizza",€€-€€€
 Domus Magnanimi,51 avis,"Italienne, Méditerranéenne",€€-€€€
 La Lucertola,116 avis,"Italienne, Pizza",€€-€€€
 pizzeria trattoria da antonio,36 avis,"Italienne, Pizza",€
 Vitality Food,92 avis,"Italienne, Bar",€€-€€€
 Veghometro,20 avis,"Italienne, Pizza",€
 Bar San Domenico,22 avis,"Thé et café, Italienne",€
 Quadro Pizzetterie,84 avis,"Italienne, Pizza",€
 Fresco pizzeria trattoria Maximo,52 avis,"Italienne, Pizza",€€-€€€
 Old Wild West,529 avis,"Mexicaine, Américaine",€€-€€€
 Strick And White,34 avis,"Italienne, Pizza",€€-€€€
 Scala Santa cafe,18 avis,"Italienne, Pizza",€€-€€€
 La Cascina,23 avis,"Italienne, Américaine",€€-€€€
 Il Razionale,118 avis,"Italienne, Pizza",€€-€€€
 That's Amore,134 avis,"Italienne, Pizza",€€-€€€
 Parsifal Enoteca Winebar,59 avis,Italienne,€€-€€€
 Sood - La Grande Famiglia,15 avis,"Italienne, Pizza",€€-€€€
 BAR L' OROLOGIO,27 avis,"Italienne, Bar",€
 La Biga Ristorante Pizzeria,103 avis,"Italienne, Pizza",€€-€€€
 La Mela Verde,49 avis,Italienne,€
 La Tana Sarda,425 avis,"Pizza, Fruits de mer et poisson",€
 Hendricks Bistrot,51 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Rusconi,24 avis,"Italienne, Bar",€
 Nevada Runners Cafè,38 avis,"Italienne, Bar",€
 TheBirreria,76 avis,"Italienne, Bar",€
" Bar Pizzeria Rosticceria Tavola Calda ""Gerani""",80 avis,Italienne,€€-€€€
 Nuvola EnoBistrot,37 avis,"Italienne, Bar à vins",€€-€€€
 Alcolico,11 avis,Italienne,€
 La Piccola Pausa,62 avis,"Italienne, Pizza",€€-€€€
 Saravanaa Bhavan Roma,13 avis,-,
 Alma Criolla,31 avis,"Péruvienne, Fruits de mer et poisson",€€-€€€
 Villa Rosantica,28 avis,Italienne,€€€€
 Hop & Drop Beer and Food Shop,38 avis,"Italienne, Bar",€€-€€€
 Buccianera,37 avis,"Italienne, Méditerranéenne",€€-€€€
 A piscaria,25 avis,"Italienne, Méditerranéenne",€€-€€€
 La Moretta,315 avis,"Italienne, Méditerranéenne",€€-€€€
 Yeast & FlouR,39 avis,"Italienne, Pizza",€
 La Bettola,39 avis,"Italienne, Barbecue/Grillades",
 Antica Domus,146 avis,"Italienne, Pizza",€€-€€€
 Pizziamoci,30 avis,"Italienne, Pizza",€
 Concetti Flavia Bar,46 avis,"Italienne, Pizza",€
 Trattoria Pizzeria Bella Vita,30 avis,"Italienne, Pizza",€
 Woods,54 avis,"Italienne, Méditerranéenne",€€-€€€
 Diciotto Restaurant,21 avis,"Italienne, Fruits de mer et poisson",€€€€
 Istanbul Doner Kebab,71 avis,"Restauration rapide, Turque",€
 Il Corvo Allegro,12 avis,"Italienne, Pizza",
 Pizzeria San Marco,1 353 avis,"Italienne, Romana",€€-€€€
 Pizzeria La Piazzetta San Lorenzo,42 avis,"Italienne, Pizza",€
 Bistro' 21,36 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Trattoria Il Timoniere,265 avis,"Italienne, Méditerranéenne",€€-€€€
 Tomoko Tudini,1 051 avis,"Italienne, Pizza",€€-€€€
 Pier Eur Roma,70 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 ApeRegina Ristorante Pizzeria,195 avis,"Italienne, Pizza",€€-€€€
 Argot Prati,24 avis,"Italienne, Bar",€€-€€€
 River Roma,66 avis,"Italienne, Méditerranéenne",€€-€€€
 L'Osteria del Mare,101 avis,"Italienne, Pizza",€€-€€€
 Chiu Sapore,1 104 avis,"Italienne, Napolitaine",€€-€€€
 Twin's Bar,101 avis,"Italienne, Bar",€€-€€€
 Bezzicheria,14 avis,"Italienne, Pizza",€
 Osteria Delle Coppelle,1 176 avis,"Italienne, Méditerranéenne",€€-€€€
 Properzio - Osteria di Mare,17 avis,"Italienne, Fruits de mer et poisson",€€€€
 Ristorante Da Orazio a Caracalla,326 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 L'Angolo Bar,27 avis,Italienne,€
 Amore Di Pizza,45 avis,"Italienne, Pizza",€
 Angelina,135 avis,"Italienne, Méditerranéenne",€€-€€€
 Bar Lo Faro,27 avis,"Italienne, Bar",€
 Int. 2,24 avis,-,
 Ristorante Ugo,306 avis,"Italienne, Bar",€€-€€€
 Allèr Allèr . Non è Una Trattoria…è A Casa Mij!,15 avis,"Italienne, Napolitaine",€€-€€€
 Gargani,66 avis,"Italienne, Méditerranéenne",€
 Riso,794 avis,"Chinoise, Japonaise",€€-€€€
 Bistrò dei Prati,32 avis,"Italienne, Café",€€-€€€
 Pizza dal 1960,13 avis,"Italienne, Pizza",€
 Lu'um Mexican Bistrot,20 avis,Mexicaine,
 Panificio Marè,38 avis,Italienne,€
 Open Colonna Bistro,46 avis,"Italienne, Méditerranéenne",€€-€€€
 3Quarti,1 803 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Cantieri Marconi,341 avis,"Italienne, Internationale",€€-€€€
 Ristorante Samurai Sushi Roma,38 avis,"Chinoise, Japonaise",€€-€€€
 Pico Gelato Flaminio,14 avis,Desserts,Menu
 Re Artu',76 avis,"Italienne, Pizza",€€-€€€
 Caffetteria Al Parlamento,63 avis,"Thé et café, Italienne",€
 Petrò Osteria D'autore,9 avis,"Italienne, Méditerranéenne",€€€€
 Cime di Rape,147 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Nuovo Tuscolo Sporting Club,21 avis,Italienne,€€-€€€
 Ristorante Oceano,11 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Dolce e Salato,117 avis,"Italienne, Café",€€-€€€
 Fraschetta da Sandro,17 avis,Italienne,€
 Trattoria Felice il Sardo,89 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Enoteca Graziani,361 avis,"Italienne, Bar",€€-€€€
 Domus Altieri Bistrot,75 avis,"Italienne, Bar à bières",€€-€€€
 Pizzamo,39 avis,"Italienne, Pizza",€
 Drink-ink,9 avis,"Italienne, Fruits de mer et poisson",
 Pane CIociaro Cotto a Legna,16 avis,"Italienne, Pizza",
 Il Cavallino,86 avis,"Italienne, Pizza",€
 Pontebianco Restaurant and Grill,26 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Il Ristoro Sardo,49 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Appia Antica Caffe,293 avis,"Italienne, Café",€€-€€€
 Yum yum style,139 avis,"Italienne, Pizza",€
 Pizza Tre,30 avis,"Italienne, Pizza",€
 Paninoteca scalo27,36 avis,Italienne,
 Kung Fu Resturant,222 avis,"Chinoise, Japonaise",€
 Barbuto,21 avis,"Italienne, Bar",
 Insalute,27 avis,"Italienne, Restauration rapide",€
 Eliquin Restaurant And Grill,31 avis,"Italienne, Méditerranéenne",€€-€€€
 Valery Delivery,9 avis,"Italienne, Romana",€€-€€€
 Frisco,63 avis,"Italienne, Bar",€€-€€€
 Ristorante Spes,45 avis,"Italienne, Romana",€€-€€€
 Mastropizza2013-pizzeria Artigianale,9 avis,"Italienne, Pizza",
 Rosmarino That's Pizza,35 avis,Pizza,€
 A Casa Mia,109 avis,"Italienne, Pizza",€€-€€€
 Gusto Verace Pizza & Cucina,230 avis,"Italienne, Pizza",€€-€€€
 Trattoria da Luca,85 avis,"Italienne, Méditerranéenne",€€-€€€
 Move,84 avis,"Italienne, Méditerranéenne",€
 BBQ dello Sport City,62 avis,"Italienne, Pizza",€€-€€€
 Fusioni,20 avis,"Italienne, Pizza",€€-€€€
 Lo Yeti,40 avis,Italienne,€
 Morabeza,113 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Shakin' Bell,10 avis,"Italienne, Pub",Menu
 Pescheria e Ristorante Fratelli Maresca,65 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Wonder Meat,23 avis,"Italienne, Steakhouse",€€€€
 La Taverna Degli Astri,74 avis,"Italienne, Méditerranéenne",€
 Antica trattoria Agonale,131 avis,"Italienne, Pizza",€€-€€€
 Millozzi Snack Bar,21 avis,"Italienne, Café",
 Osteria Al Mare 51,185 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 VERO Food - EUR,60 avis,"Italienne, Café",€€-€€€
 Caffè delle Palme,30 avis,"Italienne, Bar",€
 Salumeria Focacci,29 avis,Italienne,€
 La Bonora,126 avis,"Italienne, Bar",€€-€€€
 Caffe' Costantino,27 avis,Café,€
 Duepuntozero Gelateria Artigianale,13 avis,Italienne,€€-€€€
 Anvedi Axa,109 avis,"Italienne, Pizza",€€-€€€
 Pretorius Cafe,28 avis,Italienne,€
 Le Bon Boulanger,122 avis,"Italienne, Café",€€-€€€
 Dolce Caffè,9 avis,"Thé et café, Italienne",
 Alice Pizza,73 avis,"Italienne, Pizza",€
 Flowery,17 avis,"Internationale, Méditerranéenne",
 Vi-No Viticoltori Indipendenti Non Omologati,44 avis,"Italienne, Méditerranéenne",€€-€€€
 Bombastik,45 avis,Italienne,€
 Sushi e Noodles,49 avis,"Chinoise, Japonaise",€€-€€€
 Fresco Trattoria,193 avis,"Italienne, Pizza",€€-€€€
 Ristorante Pizzeria Al Piacere,285 avis,"Italienne, Pizza",€€-€€€
 Fornari,35 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Teulada Drink & Food,30 avis,"Italienne, Café",€€-€€€
 Ristorante Manzo,37 avis,"Italienne, Pizza",€€-€€€
 Anima Restaurant & Club,7 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Also Wine - Cucina di Mercato,7 avis,Italienne,€
 IVY Food Music & Drink,44 avis,Italienne,€€-€€€
 Pizzeria Da Gianni,23 avis,"Italienne, Pizza",€
 Le Delizie di Leo,38 avis,"Italienne, Pizza",€€-€€€
 Blackmarket San Lorenzo,46 avis,-,
 La Scrocchiarella Gourmet,12 avis,"Italienne, Pizza",€
 Namaste India,73 avis,Indienne,€€-€€€
 Satisfaction,32 avis,"Italienne, Bar",€€-€€€
 Ceibo Sapori,15 avis,"Argentine, Sud-américaine",€€-€€€
 Ricomincio Da Tre,47 avis,"Pizza, Méditerranéenne",€€-€€€
 Terrazze Al Colosseo,25 avis,"Italienne, Méditerranéenne",€€-€€€
 Er Mikko Tutto Cucina 1965,32 avis,Italienne,€
 Ristorante La Felicita',71 avis,"Chinoise, Asiatique",€
 cotto e mangiato trattoria pizzeria,108 avis,"Italienne, Pizza",€€-€€€
 Tre Archi,274 avis,"Italienne, Pizza",€€-€€€
 Pizzeria Passaparola,163 avis,"Italienne, Pizza",€
 Pizza Ciro Navona,383 avis,"Italienne, Romana",€€-€€€
 Pizzeria Tre Farine,27 avis,"Italienne, Pizza",€
 D'Orio -Enoteca,82 avis,"Italienne, Méditerranéenne",€€-€€€
 Doppio Malto 96,33 avis,"Italienne, Bar",€€-€€€
 Pizza In Famiglia,44 avis,"Italienne, Pizza",€
 Pizza E SRL,21 avis,"Italienne, Steakhouse",€
 OSTERIA DA SALVATORE,135 avis,"Italienne, Méditerranéenne",€
 Ristorante Valle di Perna,151 avis,"Italienne, Barbecue/Grillades",€
 Paradiso della Pizza,20 avis,"Italienne, Méditerranéenne",€€-€€€
 Sakura Ramen,22 avis,"Japonaise, Asiatique",€€-€€€
 Forno Maurizi,21 avis,Italienne,
 Mercato 8,279 avis,"Italienne, Pizza",€€-€€€
 Pazzamente Pizza,54 avis,"Italienne, Pizza",€
 wagamama - Termini,16 avis,Asiatique,Menu
 Osteria Giulia,10 avis,"Italienne, Méditerranéenne",€€-€€€
 Dietrocasa-trattoria-pizzeria,26 avis,"Italienne, Méditerranéenne",€€-€€€
 Bombay Curry,38 avis,Indienne,€
 Pizza Fantasy,36 avis,"Italienne, Pizza",€
 A Mà,23 avis,"Italienne, Café",€€-€€€
 Yejia Sushi Restaurant,38 avis,"Chinoise, Japonaise",€€-€€€
 La Topaia,12 avis,"Café, Bar à vins",€
 Lelè Natural Food,16 avis,"Italienne, Traiteur",
 Ristorante Il Cedro,11 avis,Italienne,
 Deli Cucina&Bottega,17 avis,"Italienne, Restauration rapide",€€-€€€
 Zen Garden 3,96 avis,"Chinoise, Japonaise",€
 Mattarello Testaccio,150 avis,"Italienne, Bar à bières",€€-€€€
 Alice Pizza Via de' Baullari,51 avis,"Italienne, Pizza",€
 Gradi Plato,29 avis,"Bar à bières, Bar",
 Daric Bar,9 avis,"Italienne, Pizza",€
 Bistrot 3.9,28 avis,"Italienne, Bar à bières",€€-€€€
 Riparte Drinks & Restaurant,12 avis,Italienne,
 Al Gusto,14 avis,"Italienne, Romana",€€-€€€
 Il Tuo Vissani,22 avis,"Italienne, Méditerranéenne",€€€€
 La Strega,87 avis,"Italienne, Pizza",€€-€€€
 Dolce Forno Pane Pizza Dolci,12 avis,"Italienne, Pizza",€
 Maison San Filippo,19 avis,Italienne,€
 Ristorantino Frontoni,147 avis,"Italienne, Pizza",€
 La Casa D'oro,22 avis,"Chinoise, Fruits de mer et poisson",€
 Ristorante Citta delle Meraviglie,165 avis,"Chinoise, Japonaise",€
 Piccolo Mondo 2001,110 avis,"Italienne, Pizza",€
 Mi Garba La Pizza,166 avis,"Italienne, Pizza",€
 The Surge Irish Pub,45 avis,"Bar, Pub",€€-€€€
 Oliver Lab,7 avis,"Italienne, Bar",
 BUFY,20 avis,"Italienne, Méditerranéenne",€€-€€€
 L'Antica Via,271 avis,"Italienne, Pizza",€€-€€€
 New Bar,27 avis,"Italienne, Café",€
 Papogusto (via Properzio),7 avis,"Italienne, Méditerranéenne",
 Ostepescheria Pesce Vivo1 (specialita sarde,72 avis,"Italienne, Fruits de mer et poisson",€€€€
 Smile Pizza,120 avis,"Italienne, Pizza",€
 Joky Park,14 avis,Pizza,€€-€€€
 Caffe Dello Studente,362 avis,"Italienne, Café",€
 Ristorante La Boscaglia,77 avis,"Italienne, Barbecue/Grillades",€€-€€€
 Bruno,25 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Mani Fusion Restaurant,44 avis,"Péruvienne, Sushi",€€€€
 La Taberna de Pedro,202 avis,"Italienne, Fruits de mer et poisson",€
 Hartigan's Irish Pub,112 avis,"Italienne, Bar",€€-€€€
 Pizzeria Sacchetti,56 avis,"Italienne, Pizza",€
 White Bakery,120 avis,"Desserts, Américaine",€€-€€€
 Osteria Metropolitana,42 avis,"Italienne, Romana",€€-€€€
 Sciam,514 avis,-,
 Il Roseto,49 avis,Fusion,€€-€€€
 Dar Panzetta,108 avis,"Italienne, Méditerranéenne",€
 Shaby's,16 avis,"Italienne, Café",€€-€€€
 Khan Indian Restaurant,50 avis,"Indienne, Bangladaise",€
 Pizzeria Rosticceria Tavola Calda Gordiani,31 avis,"Italienne, Pizza",€
 Sushi Taste,19 avis,"Chinoise, Japonaise",€€-€€€
 Fratelli Savi,34 avis,"Italienne, Pizza",€€-€€€
 Strada Romana Pizza And Grill,9 avis,Italienne,€
 Il Caffe Dietro L'Angolo,24 avis,Italienne,€
 OffSide2 - Restaurant,70 avis,"Italienne, Pizza",€
 Charlie Vini & Cucina,146 avis,Italienne,€€-€€€
 Guazzetto Roma,8 avis,"Italienne, Fruits de mer et poisson",
 Tutti A Tavola Ar Bistró,11 avis,Italienne,€€-€€€
 Time Restaurant & Wine Bar,19 avis,"Italienne, Café",€€-€€€
 Orma Roma,10 avis,"Italienne, Moderne",€€€€
 Il Gusto Del Mare,63 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Mato Street Food,18 avis,"Italienne, Bar",€
 Ottaviani dal 1961,61 avis,"Italienne, Romana",€
 Sfizi Di Pane,18 avis,-,
 Enoteca Archimede,18 avis,"Italienne, Méditerranéenne",
 Flavours of India Roma,32 avis,"Indienne, Bangladaise",€
 Rosso Relativo,28 avis,"Italienne, Française",€
 Così è La Pizza,15 avis,"Italienne, Pizza",€€-€€€
 Sputnik Gastroenoteca,15 avis,"Italienne, Cuisine de rue (street food)",€€-€€€
 Toast & Fruit,17 avis,Italienne,€
 Ecce Vinum di CC - Enoteca,8 avis,"Italienne, Romana",
 OnoratiCaffe,22 avis,"Italienne, Café",€€-€€€
 Agrippa al Pantheon,163 avis,Italienne,€€-€€€
 Buseto,22 avis,Italienne,€€-€€€
 Salumeria Micocci,12 avis,"Italienne, Restauration rapide",€
 Lozio Caffe',25 avis,"Italienne, Café",€
 Il Sogno,23 avis,"Italienne, Bar",€€-€€€
 Ristorante Hotel Villa Icidia,106 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Villa Dino,42 avis,Italienne,€€€€
 Olio - Pizza e Fritti,14 avis,"Italienne, Pizza",€
 Enoteca SO2,11 avis,Italienne,€€-€€€
 Saki Sushi,55 avis,"Chinoise, Japonaise",€€-€€€
 Fungo Bistrò,39 avis,"Italienne, Pizza",€
 Pescheria Agraia,10 avis,"Italienne, Fruits de mer et poisson",€€€€
 The House Of Tartufo,65 avis,Italienne,€€-€€€
 Rimpizzamose Colli Portuensi,82 avis,"Italienne, Pizza",€
 La Pizzeria del Mercato,78 avis,"Italienne, Pizza",€€-€€€
 Pane & Dolci,20 avis,"Italienne, Pizza",€
 Antica Trattoria Angelino,989 avis,"Italienne, Méditerranéenne",€€-€€€
 Bistro Ave,293 avis,"Italienne, Café",€€-€€€
 Dar Bottarolo - Trigoria,21 avis,"Romana, Latium",€
 La Cannoleria Siciliana - Corso Trieste,255 avis,"Thé et café, Italienne",€€-€€€
 Informa Pizza e Cucina,24 avis,"Italienne, Pizza",€€-€€€
 Beltane Pub,19 avis,"Italienne, Pub",€
 La Pizzaria - Pizzeria a Taglio Labaro,20 avis,"Italienne, Pizza",€€-€€€
 Ristorante - Pizzeria - Bar PONZI,82 avis,"Italienne, Pizza",€€-€€€
 FishTruck,12 avis,"Italienne, Japonaise",€
 Caffe Vintage,29 avis,"Italienne, Bar",€
 Mike's Restaurant,13 avis,"Italienne, Italie du Centre",€€€€
 Il Cantuccio,75 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Sole Nascente SAS,50 avis,"Chinoise, Fruits de mer et poisson",€
 Lievitazioni,10 avis,"Italienne, Pizza",€€-€€€
 Feida,61 avis,"Chinoise, Asiatique",€
 VENERE CAFFE' - Bar e Bistrot,13 avis,"Italienne, Méditerranéenne",€€-€€€
 O'ahu Food & Spirits,7 avis,"Italienne, Bar",
 Caffe Valadier,56 avis,"Italienne, Café",€€-€€€
 ORVM Bar,15 avis,"Italienne, Café",€€-€€€
 Antico Caffe Doria,67 avis,"Bar, Café",€
 Pinoy Fast Food,39 avis,"Philippine, Restauration rapide",€
 Bacco 06,19 avis,Bar à vins,€
