Titre,Avis,Type,Price
1141. Yuan's Hot Pot Zuid,60 avis,"Chinoise, Asiatique",€€-€€€
1142. Café Ome Ko,232 avis,"Hollandaise, Bar",€€-€€€
1143. Renzo's,155 avis,"Italienne, Européenne",€
1144. Akitsu,144 avis,"Japonaise, Sushi",€€-€€€
1145. Restaurant DS,63 avis,"Hollandaise, Fruits de mer et poisson",€€-€€€
1146. Bhatti Pasal Klinkers,22 avis,"Asiatique, Népalaise",€€-€€€
1147. A Beautiful Mess,27 avis,"Africaine, Internationale",€€-€€€
1148. Dimitri's Grand Café,39 avis,"Méditerranéenne, Européenne",€€-€€€
1149. Floor17,574 avis,"Française, Hollandaise",€€-€€€
1150. Café Eik en Linde,69 avis,"Hollandaise, Bar",€€-€€€
1151. Zushi,237 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
1152. La Porchetteria,34 avis,"Italienne, Pizza",€€-€€€
1153. Toos & Roos,118 avis,"Hollandaise, Café",€
1154. Eetcafé Jo&Co,110 avis,"Hollandaise, Européenne",€€-€€€
1155. il Cavallino,76 avis,"Italienne, Européenne",€€-€€€
1156. Restaurant Dèsa Amsterdam,211 avis,Indonésienne,€€-€€€
1157. The Harbour Club Amsterdam Oost,784 avis,"Fruits de mer et poisson, Sushi",€€€€
1158. BRET,200 avis,"Hollandaise, Bar",€€-€€€
1159. Stacked T's,45 avis,"Américaine, Hollandaise",€
1160. Aran Irish Pub,861 avis,"Irlandaise, Bar",€€-€€€
1161. Fyrre Seafood Bar,43 avis,"Fruits de mer et poisson, Danoise",€€-€€€
1162. Restaurant Prins van Oranje,65 avis,"Hollandaise, Européenne",€€-€€€
1163. De Maria,233 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
1164. De Twee Grieken Amsterdam,180 avis,"Méditerranéenne, Européenne",€€-€€€
1165. Palorma,106 avis,"Italienne, Pizza",€€-€€€
1166. De Blauwe Parade,63 avis,"Hollandaise, Bar",€€-€€€
1167. Poke Perfect,119 avis,"Internationale, Saine",€€-€€€
1168. Burrata,337 avis,"Italienne, Pizza",€€-€€€
1169. Annapurna Kitchen,18 avis,"Indienne, Fruits de mer et poisson",€€-€€€
1170. Mr. Haz Tacobar,134 avis,"Mexicaine, Bar",€€-€€€
1171. Anne & Max,59 avis,"Thé et café, Café",€€-€€€
1172. Watergang,31 avis,"Française, Européenne",€€-€€€
1173. Bam Boa,32 avis,Hollandaise,€€-€€€
1174. Zomerrestaurant Vuurtoreneiland,155 avis,"Hollandaise, Européenne",€€-€€€
1175. YamYam Trattoria Pizzeria,153 avis,"Italienne, Pizza",€€-€€€
1176. H. Burger,45 avis,Américaine,€
1177. Bagels & Beans Bos en Lommer,96 avis,"Café, Européenne",€€-€€€
1178. Soul To Soul,30 avis,"Française, Européenne",€€-€€€
1179. Cannibale Royale Rozengracht,62 avis,"Steakhouse, Bar",€€-€€€
1180. Ristorante Il Fiore,155 avis,"Italienne, Méditerranéenne",€€-€€€
1181. Burgermeester in de Pijp,86 avis,"Américaine, Restauration rapide",€
1182. Smells Like Chocolate,38 avis,"Desserts, Café",€€-€€€
1183. La Nuova Riva,35 avis,"Italienne, Fruits de mer et poisson",€€-€€€
1184. Volendammer Vishandel 't  Centrum,54 avis,"Fruits de mer et poisson, Européenne",€
1185. Dionysos,65 avis,"Méditerranéenne, Européenne",€€-€€€
1186. Robo-bar Asian Grill & Sushi,41 avis,"Japonaise, Sushi",€€-€€€
1187. Cafe Riviera,37 avis,"Hollandaise, Européenne",€€-€€€
1188. Pilsvogel,145 avis,"Hollandaise, Bar",€
1189. On The Rock,252 avis,"Française, Fruits de mer et poisson",€€-€€€
1190. Los Angus,66 avis,"Steakhouse, Fruits de mer et poisson",€€-€€€
1191. Night Kitchen,18 avis,"Méditerranéenne, Moyen-Orient",€€-€€€
1192. La Base Pizza Weesp,109 avis,"Italienne, Pizza",€€-€€€
1193. Black Pepper Grill Restaurant,33 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
1194. Cafe Restaurant de Eendracht Abcoude,228 avis,"Hollandaise, Café",€€-€€€
1195. Luciens,279 avis,"Hollandaise, Internationale",€€-€€€
1196. Monte Verde,118 avis,"Italienne, Pizza",€€-€€€
1197. Lola The Green Aardvark,20 avis,"Bar, Café",€€-€€€
1198. Spirit Amsterdam,127 avis,Européenne,€€-€€€
1199. La Fiorita,66 avis,"Italienne, Fruits de mer et poisson",€
1200. Los Pilones Taqueria (Nieuwmarkt),236 avis,"Mexicaine, Latino",€€-€€€
1201. Casa Peru,300 avis,"Péruvienne, Latino",€€-€€€
1202. Chinese Restaurant Oceania,113 avis,"Chinoise, Fruits de mer et poisson",€€-€€€
1203. Liberté,30 avis,"Bar, Asiatique",€€-€€€
1204. Restaurant Anak Blitar,156 avis,"Asiatique, Indonésienne",€
1205. Burger Atelier,18 avis,Américaine,€€-€€€
1206. Cafe Bar Aen't Water,74 avis,"Café, Pub",€€-€€€
1207. Fred's Kitchen,43 avis,"Bar, Fruits de mer et poisson",€€-€€€
1208. Cafe de Pijp,195 avis,"Bar, Café",€€-€€€
1209. Cafe Kalkhoven,240 avis,"Bar, Café",€
"1210. Darbaar, Royal Indian Cuisine",56 avis,Indienne,€€-€€€
1211. Koepelcafé,244 avis,"Hollandaise, Bar",€€-€€€
1212. Bloem,109 avis,"Hollandaise, Européenne",€€-€€€
1213. De Drie Graefjes - American Bakery,76 avis,"Américaine, Café",€
1214. The Harbour Club Amsterdam Zuid,449 avis,"Fruits de mer et poisson, Sushi",€€€€
1215. Cafe Restaurant Vrijburcht,48 avis,"Café, Européenne",€€-€€€
1216. Lalla Rookh,86 avis,€,
1217. de Tulp,113 avis,"Bar, Internationale",€€-€€€
1218. Rouhi,56 avis,"Française, Européenne",€€-€€€
1219. Mr. & Mrs. Watson,151 avis,"Internationale, Européenne",€€-€€€
1220. China Sichuan Restaurant,434 avis,"Chinoise, Sichuan",€€-€€€
1221. Het Graanpakhuis,58 avis,"Française, Hollandaise",€€-€€€
1222. Village Bagels,165 avis,Café,€
1223. Bar Lempicka,316 avis,"Hollandaise, Bar",€€-€€€
1224. Rosario Cocina Mexicana,19 avis,Mexicaine,€€-€€€
1225. Caramba,127 avis,"Mexicaine, Latino",€€-€€€
1226. Abyssinia,110 avis,"Africaine, Éthiopienne",€€-€€€
1227. Cafe de Kat in de Wijngaert,45 avis,"Bar, Café",€
1228. Hinata,42 avis,"Japonaise, Asiatique",€€-€€€
1229. Tanuki Japans Eetcafe Stadshart Amstelveen,167 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
1230. Boi Boi,127 avis,"Asiatique, Thaï",€€-€€€
1231. Mondo Mediterraneo Ristorantino & Traiteur,50 avis,"Italienne, Méditerranéenne",€€-€€€
1232. In 't Vierde Baarsje,52 avis,"Française, Européenne",€€-€€€
1233. Vennington,44 avis,Café,€
1234. The Breakfast Club,146 avis,"Hollandaise, Café",€€-€€€
1235. Grand Cafe Lokaal,145 avis,"Américaine, Bar",€€-€€€
1236. Cafe De Groote Swaen,68 avis,"Hollandaise, Bar",€€-€€€
1237. Grand cafe Eighty-Four,20 avis,€€-€€€,Menu
1238. Suvarnaphum,66 avis,"Fruits de mer et poisson, Asiatique",€€-€€€
1239. Made with Love,108 avis,Indienne,€€-€€€
1240. Papeneiland Pub,115 avis,"Hollandaise, Bar",€
1241. Café Schinkelhaven,134 avis,"Hollandaise, Bar",€€-€€€
1242. Cafe De Huyschkaemer,109 avis,"Bar, Café",€
1243. Steakhouse Roos,65 avis,"Steakhouse, Argentine",€€-€€€
1244. Fiaschetteria “Pistoia”,40 avis,"Italienne, Méditerranéenne",€€-€€€
1245. Barca,458 avis,"Bar, Méditerranéenne",€€-€€€
1246. Poco Loco,372 avis,"Bar, Européenne",€€-€€€
1247. Café van Daele,113 avis,"Hollandaise, Bar",€€-€€€
1248. The Bulldog Hotel,95 avis,Bar,€€-€€€
1249. Café  de Oranjerie,48 avis,"Hollandaise, Bar",€€-€€€
1250. Nyonya Malaysia Express,130 avis,"Asiatique, Malaisienne",€
1251. Colibrí Gastro Bar,23 avis,"Italienne, Méditerranéenne",€€-€€€
1252. La Nostra Gigi,29 avis,Italienne,Menu
1253. Cantina Caliente,28 avis,"Mexicaine, Péruvienne",€€-€€€
1254. Cafe Gruter,146 avis,"Hollandaise, Bar",€€-€€€
1255. Le Pain Quotidien,179 avis,"Café, Européenne",€€-€€€
1256. DESHIMA,73 avis,"Café, Pub",€€-€€€
1257. Oh My Bun! Oudebrugsteeg,16 avis,"Américaine, Restauration rapide",€€-€€€
1258. Bunk Restaurant Amsterdam,32 avis,"Bar à bières, Bar",€€-€€€
1259. Pizzeria & Steakhouse La Roma,109 avis,"Italienne, Pizza",€€-€€€
1260. Oeuf,79 avis,"Française, Européenne",€€-€€€
1261. Maijard Smashburgers,17 avis,"Américaine, Hollandaise",€€-€€€
1262. Dutch Courage,18 avis,"Hollandaise, Bar",
1263. Eetcafe Koevoet,161 avis,"Italienne, Méditerranéenne",€€-€€€
1264. Bar Brandstof,94 avis,"Hollandaise, Bar",€€-€€€
1265. Japanese Pancake World,131 avis,"Japonaise, Asiatique",€€-€€€
1266. Pimpsteak - Bar & Bistro,54 avis,"Américaine, Steakhouse",€€-€€€
1267. Le Camelia,59 avis,"Française, Japonaise",€€€€
1268. Feduzzi's Mercato Italiano,42 avis,Italienne,€€-€€€
1269. Phu Thai Thai Take Away,30 avis,"Asiatique, Thaï",€€-€€€
1270. Fussia,196 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
1271. Cafe Gambrinus,86 avis,"Hollandaise, Bar",€€-€€€
1272. Gallery 3 Lunchbar,43 avis,"Hollandaise, Café",€€-€€€
1273. Restaurant Elders,159 avis,"Hollandaise, Fruits de mer et poisson",€€-€€€
1274. Paleis Van De Weemoed,67 avis,"Italienne, Bar",€€-€€€
1275. Grandcafé-Restaurant Centennial,97 avis,"Hollandaise, Bar",€€-€€€
1276. Restaurant Di Bruno,138 avis,"Italienne, Méditerranéenne",€€-€€€
1277. Aguada cafe restaurant,52 avis,"Internationale, Européenne",€€-€€€
1278. Sumo Amsterdam 2 - Vijzelstraat,196 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
1279. ô bistro,23 avis,Française,€€-€€€
1280. An,50 avis,"Japonaise, Sushi",€€-€€€
1281. The Grasshopper,1 396 avis,"Bar, Internationale",€€-€€€
1282. Foer,16 avis,"Française, Hollandaise",€€€€
1283. De Koperen Bel,123 avis,"Hollandaise, Européenne",€€-€€€
1284. Wonder Bar,43 avis,"Bar, Pub",€€-€€€
1285. River Kitchen,21 avis,"Italienne, Française",€€-€€€
1286. De Uitsmijter,33 avis,"Hollandaise, Européenne",€€-€€€
1287. Proeflokaal 'T Blauwe Theehuis,204 avis,"Bar, Café",€
1288. Het Groene Paleis,250 avis,"Hollandaise, Bar",€€-€€€
1289. Small Talk Het Restaurant,863 avis,"Hollandaise, Européenne",€€-€€€
1290. Het Heerenhuis Cafe Brasserie,103 avis,"Hollandaise, Européenne",€€-€€€
1291. New York Pizza,317 avis,"Italienne, Pizza",€
1292. Scottadito Restaurant,88 avis,"Italienne, Pizza",€€-€€€
1293. Sombrero Mexico,34 avis,"Mexicaine, Latino",€€-€€€
1294. Thai Restaurant Bangkok,333 avis,"Asiatique, Thaï",€€-€€€
1295. Nozem,41 avis,"Hollandaise, Fruits de mer et poisson",€€-€€€
1296. Barrica Food & Winebar,21 avis,"Italienne, Bar",€€-€€€
1297. Pieper,62 avis,"Bar à bières, Bar",€
1298. Bacco,53 avis,"Italienne, Fruits de mer et poisson",€€-€€€
1299. N.A.P. Amsterdam,126 avis,"Hollandaise, Bar",€€-€€€
1300. De Pizzabakkers Zaandam,64 avis,"Italienne, Pizza",€€-€€€
1301. Hoi Tin,300 avis,"Chinoise, Asiatique",€€-€€€
1302. Restaurant Puur Saen,87 avis,"Hollandaise, Européenne",€€-€€€
1303. Saigon Caphe Gelderlandplein,120 avis,"Asiatique, Vietnamienne",€€-€€€
1304. Poppy's Amsterdam,15 avis,"Italienne, Française",€€-€€€
1305. OKO - Cultural Melting Point,26 avis,"Café, Européenne",€€-€€€
1306. Helling 7,34 avis,"Française, Hollandaise",€€-€€€
1307. Buurman & Buurman,56 avis,"Italienne, Pizza",€€-€€€
1308. La Brochette,104 avis,Européenne,€€-€€€
1309. Cafe Zurich,268 avis,"Hollandaise, Bar",€€-€€€
1310. Barentsz Restaurant & Bar,16 avis,"Méditerranéenne, Européenne",€€-€€€
1311. Japanese Restaurant Orandaya,53 avis,"Japonaise, Sushi",€€-€€€
1312. Victoria Garden,64 avis,"Chinoise, Fruits de mer et poisson",€€-€€€
1313. Chocolaterie De Cacaoboom,25 avis,"Hollandaise, Café",€
1314. Thai Restaurant Sawaddee Ka,204 avis,"Asiatique, Thaï",€€-€€€
1315. Kooning van Siam,185 avis,"Asiatique, Thaï",€€-€€€
1316. Salsa Shop,81 avis,"Mexicaine, Latino",€
1317. Holy Ravioli,44 avis,"Italienne, Européenne",€
1318. Pequ,37 avis,Française,€€-€€€
1319. Café Jakarta,156 avis,"Fruits de mer et poisson, Asiatique",€€-€€€
1320. Marmaris Grill & Pizza,524 avis,"Italienne, Pizza",€€-€€€
1321. Al Argentino Steakhouse - Restaurant,291 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
1322. Sukhothai Thanee,40 avis,"Asiatique, Thaï",€€-€€€
1323. Radion Eetcafe,71 avis,"Bar, Café",€
1324. Murphy's Irish Pub,150 avis,"Irlandaise, Bar",€€-€€€
1325. Casa Piri Piri,59 avis,"Européenne, Portugaise",€€-€€€
1326. Bella Ciao,32 avis,"Italienne, Méditerranéenne",€€-€€€
1327. Osteria Moderna,25 avis,"Italienne, Méditerranéenne",€€-€€€
1328. Restaurant Saray,76 avis,"Turque, Moyen-Orient",€€-€€€
1329. Samba Kitchen Churrascaria rodizio,133 avis,"Brésilienne, Latino",€€-€€€
1330. De Pont,259 avis,"Hollandaise, Bar",€€-€€€
1331. The Butcher,143 avis,"Américaine, Bar",€€-€€€
1332. Groeneveld eten,134 avis,"Hollandaise, Café",€€-€€€
1333. Bread and Salt,44 avis,"Restauration rapide, Méditerranéenne",€
1334. Bar Bouche,19 avis,"Café, Internationale",€€-€€€
1335. Bulls and Dogs (FOODHALLEN),74 avis,Américaine,€
1336. supperclub,1 023 avis,"Internationale, Européenne",€€-€€€
1337. Villa Nieuwmarkt,134 avis,"Hollandaise, Bar",€€-€€€
1338. Benji's West,43 avis,"Internationale, Asiatique",€€-€€€
1339. CIAO foodbar,17 avis,"Italienne, Européenne",€€-€€€
1340. Bonboon,38 avis,"Hollandaise, Méditerranéenne",€€-€€€
1341. Café Restaurant Verlan,16 avis,Française,€€-€€€
1342. Tempura,80 avis,"Japonaise, Sushi",€€-€€€
1343. SHAM Oost,17 avis,€€-€€€,Menu
1344. Brasserie de serre,45 avis,"Hollandaise, Café",€€-€€€
1345. San Francisco Sandwich Company,36 avis,"Café, Européenne",€
1346. De Proefzaak,70 avis,"Hollandaise, Bar",€€-€€€
1347. Schaakcafe Het Hok,155 avis,"Hollandaise, Bar",€
1348. Restaurant Khan,56 avis,"Barbecue/Grillades, Asiatique",€€-€€€
1349. Burgerfabriek Express,121 avis,"Américaine, Bar",€€-€€€
1350. Fratellini,15 avis,"Italienne, Hollandaise",€
1351. Thaicoon,153 avis,"Asiatique, Thaï",€€-€€€
1352. Arca Amsterdam,50 avis,"Européenne, Asiatique",€€-€€€
1353. Tandoori Lounge,27 avis,"Indienne, Pakistanaise",€
1354. Urban Grill,52 avis,"Américaine, Restauration rapide",€
1355. Fou Fow Udon,42 avis,"Japonaise, Asiatique",€€-€€€
1356. ISSHIN,20 avis,"Japonaise, Asiatique",€€-€€€
1357. Batoni Khinkali,80 avis,Géorgienne,€€-€€€
1358. Juniper & Kin - Kitchen Garden & Bar,51 avis,Moderne,€€-€€€
1359. Stoop Eten en Drinken,46 avis,"Hollandaise, Internationale",€€-€€€
1360. Volendammer Vishandel,26 avis,"Hollandaise, Fruits de mer et poisson",€
1361. Van 't Spit de Pijp,95 avis,"Hollandaise, Bar",€€-€€€
1362. Green House United,75 avis,"Bar, Café",€€-€€€
1363. Escobar,107 avis,"Bar, Européenne",€€-€€€
1364. Kashmir Lounge,86 avis,Café,€
1365. Lee Ka Chu - Taste of Culture,145 avis,"Chinoise, Asiatique",€€-€€€
1366. Flame & Grill,411 avis,"Bar, Internationale",€€-€€€
1367. Sticky Fingers,40 avis,Café,€
1368. Restaurant De Doele,89 avis,"Japonaise, Fruits de mer et poisson",€
1369. Fitz's Bar Amsterdam,17 avis,Bar,€€-€€€
1370. De Vondeltuin,99 avis,"Hollandaise, Bar",€
1371. Het Broeker Huis,42 avis,"Méditerranéenne, Européenne",€€-€€€
1372. Esplanade Di Due Tempi,54 avis,"Desserts, Italienne",€€-€€€
1373. Gs Brunch Boat,82 avis,Européenne,€€-€€€
1374. Van Gogh Café,163 avis,"Café, Européenne",€€-€€€
1375. Bottles & Jars Amsterdam,18 avis,"Hollandaise, Bar",€€-€€€
1376. Itoshii,157 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
1377. Restaurant Rimini,65 avis,"Italienne, Pizza",€
1378. Kitchen of Happiness,53 avis,"Asiatique, Thaï",€
1379. IJsland,33 avis,"Hollandaise, Café",€€-€€€
1380. Mitsos,34 avis,"Méditerranéenne, Européenne",€
1381. Poffertjes Albert Cuyp,19 avis,"Hollandaise, Européenne",€
1382. Royalvis & Traiteur,35 avis,"Fruits de mer et poisson, Méditerranéenne",€
1383. Cafe de Ster,62 avis,"Bar, Européenne",€
1384. WesterVilla,45 avis,"Hollandaise, Internationale",€€-€€€
1385. Abina,103 avis,"Hollandaise, Bar",€€-€€€
1386. Insieme Ristorante,45 avis,"Italienne, Méditerranéenne",€€-€€€
1387. Bar Grill Marathonweg,128 avis,"Hollandaise, Européenne",€€-€€€
1388. 3D Diner Hoofddorp,26 avis,"Française, Hollandaise",€€-€€€
1389. Gusto world of pizza,65 avis,"Italienne, Pizza",€€-€€€
1390. Senbazuru,62 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
1391. Brasserie De Haven,56 avis,"Hollandaise, Fruits de mer et poisson",€€-€€€
1392. Bar Joost,44 avis,Bar,€
1393. El Rancho Argentino,249 avis,"Steakhouse, Latino",€€-€€€
1394. Dam Steakhouse,263 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
1395. Bar Baarsch,114 avis,"Hollandaise, Bar",€€-€€€
1396. Vlees & Co Amsterdam,32 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
1397. Bar & Kitchen De Zuid,86 avis,"Française, Hollandaise",€€-€€€
1398. ISOLA BELLA,373 avis,"Italienne, Grillades",€€-€€€
1399. Ristorante Italiano Peppino,595 avis,"Italienne, Pizza",€€-€€€
1400. India Port aan de Amstel,130 avis,"Indienne, Asiatique",€€-€€€
1401. Eetcafé De Avonden,33 avis,"Hollandaise, Européenne",€
1402. Brasserie Het Gemaal,181 avis,"Hollandaise, Fruits de mer et poisson",€€-€€€
