Titre,Avis,Type,Price
2980. Cafe Anna Koschke,15 avis,€,Menu
2981. Wurscht & Knolle,4 avis,"Allemande, Fusion",
2982. Melt Bistro & Épicerie,5 avis,Française,
2983. Dean & David,11 avis,"Européenne, Thaï",€
2984. Restaurant Jelänger Jelieber,25 avis,"Allemande, Internationale",€€-€€€
2985. Trancina,8 avis,"Italienne, Italie du Nord",€
2986. Trattoria Da Noi,18 avis,"Italienne, Méditerranéenne",€€-€€€
2987. KABUKI Teppanyaki Restaurant Berlin,4 avis,"Japonaise, Steakhouse",€€-€€€
2988. City Chicken,56 avis,Restauration rapide,€
2989. Weinplatz,10 avis,Bar à vins,€€-€€€
2990. Restaurant Riviera,4 avis,"Italienne, Française",Menu
2991. Il Gatto,25 avis,"Italienne, Européenne",€€-€€€
2992. Freundschaft,25 avis,"Autrichienne, Européenne",€€-€€€
2993. Kubi's Point,7 avis,"Bar, Pub",
2994. Centro Italia Trattoria,31 avis,"Italienne, Européenne",€€-€€€
2995. The Commons,7 avis,"Internationale, Saine",€€-€€€
2996. Curry One,23 avis,"Allemande, Restauration rapide",€
2997. Restaurant Marende,17 avis,"Allemande, Européenne",€€-€€€
2998. Cafe Baumkuchen,10 avis,€€-€€€,Menu
2999. Subway,48 avis,Restauration rapide,€
3000. Lula am Markt,72 avis,"Pizza, Café",€€-€€€
3001. Chimneys,14 avis,"Desserts, Café",€€€€
3002. Doner Turm,7 avis,€,
3003. Lasan,41 avis,"Méditerranéenne, Turque",€
3004. Bistro Antalya,13 avis,Turque,€
3005. Asude,54 avis,"Turque, Moyen-Orient",€
3006. Zerostress Pizza Kreuzberg,5 avis,"Italienne, Pizza",€€-€€€
3007. Berlin Burger Lover,15 avis,"Restauration rapide, Grillades",€€-€€€
3008. Schweighofer's Weinstube Heuriger,36 avis,"Autrichienne, Européenne",€€-€€€
3009. Durbar Restaurant,12 avis,"Indienne, Asiatique",€€-€€€
3010. Gloria Bar,40 avis,"Péruvienne, Latino",€€-€€€
"3011. Relax Food, Drinks & You",20 avis,"Allemande, Bar",€€-€€€
3012. Luitpold,17 avis,"Européenne, Croate",€€-€€€
3013. Viet Snack's,15 avis,"Asiatique, Vietnamienne",€
3014. BRLO Chicken & Beer,19 avis,Grillades,€€-€€€
3015. Zum Oesterreicher Restaurant,50 avis,"Allemande, Autrichienne",€€-€€€
3016. Asia Gondel,13 avis,"Restauration rapide, Asiatique",€
3017. Skål - Nordic Tapas,4 avis,"Européenne, Norvégienne",
3018. Panda Garten,13 avis,Asiatique,€
3019. Be Coffee My Friend,12 avis,"Libanaise, Marocaine",
3020. Spaghetteria Berlin Kollwitzstraße,4 avis,"Italienne, Fruits de mer et poisson",€€-€€€
3021. Gia Bao Quan,8 avis,€€-€€€,
3022. Gosch Sylt,53 avis,"Fruits de mer et poisson, Européenne",€€-€€€
3023. Basmah,8 avis,"Africaine, Restauration rapide",€
3024. Zum Goldenen Hahn Inh.Gerhard Damerow,9 avis,Allemande,€€-€€€
3025. Zur Fetten Ecke,11 avis,"Bar, Pub",€€-€€€
3026. Terzo Mondo,64 avis,"Méditerranéenne, Grecque",€€-€€€
3027. Kiez - Küche,7 avis,Allemande,€
3028. Kebapci Hamdi Baba Schoneberg,6 avis,"Méditerranéenne, Turque",€€-€€€
3029. China Snack,11 avis,Chinoise,
3030. Heine Bar,8 avis,"Bar, Pub",€€-€€€
3031. Pizza Hut,36 avis,"Italienne, Pizza",€€-€€€
3032. Wrapublic,5 avis,"Restauration rapide, Saine",€
3033. Jagdhaus,24 avis,"Allemande, Européenne",€€-€€€
3034. Sumosan,14 avis,"Japonaise, Sushi",€€-€€€
3035. Tempelburger,12 avis,Restauration rapide,€
3036. Rotbart,11 avis,"Bar, Pub",€
3037. Beth Cafe,65 avis,"Café, Moyen-Orient",€€-€€€
3038. District Mot,629 avis,"Asiatique, Vietnamienne",€€-€€€
3039. Akimi Tori-katsu Sushi & More,4 avis,"Japonaise, Asiatique",€
3040. Mp3 Bar,8 avis,"Italienne, Allemande",€
3041. Schokoladen,17 avis,€,
3042. Thuy Nga,28 avis,"Asiatique, Vietnamienne",€
3043. Landhaus Alt-Lubars,8 avis,"Autrichienne, Suisse",€€-€€€
3044. Patisserie Lezard,12 avis,"Café, Européenne",€€-€€€
3045. Cubi,22 avis,"Sushi, Asiatique",€€-€€€
3046. TAT Restaurant,8 avis,"Sushi, Asiatique",€€-€€€
3047. Assala Restaurant Café,18 avis,"Libanaise, Méditerranéenne",€€-€€€
3048. Milch & Soda,5 avis,"Bar, Pizza",€
3049. La Casa dei Sapori,15 avis,Italienne,
3050. Reingold,64 avis,€€-€€€,
3051. Ristorante Giramondo,7 avis,"Italienne, Méditerranéenne",€€-€€€
3052. Goldberg Beer & Food,8 avis,Italienne,
3053. Gestrandet,15 avis,"Bar, Café",
3054. Sufis Restaurant and Catering,20 avis,"Méditerranéenne, Moyen-Orient",€€-€€€
3055. 008 Look & Feel Grill Restaurant,8 avis,Chinoise,€€-€€€
3056. Superfoods & Organic Liquids,16 avis,"Café, Européenne",€€-€€€
3057. Da Dante Pizzeria,15 avis,"Italienne, Pizza",€
3058. Moghul,26 avis,Indienne,€€-€€€
3059. Sandunga Mezcalería,13 avis,Mexicaine,€
3060. Milch & Zucker,9 avis,Café,€€-€€€
3061. Sirene,4 avis,Café,Menu
3062. Nordsee,28 avis,"Fruits de mer et poisson, Restauration rapide",€
3063. MARIA,5 avis,Menu,
3064. PastaLaden,6 avis,Italienne,
3065. Mayfair Garden,6 avis,"Française, Allemande",
3066. Culaccino,79 avis,"Italienne, Internationale",€€-€€€
3067. Chandni,37 avis,"Indienne, Asiatique",€
3068. Daily Day,8 avis,€,
3069. WRAPUBLIC Berlin - Kreuzberg,10 avis,"Restauration rapide, Internationale",€
3070. Zazza,8 avis,Méditerranéenne,
3071. Café Plume,5 avis,€,
3072. Kiez Keb Up,6 avis,Turque,€
3073. Schust,5 avis,Diner,Menu
3074. Tandoor House,16 avis,Indienne,€€-€€€
3075. Holy Everest,11 avis,"Asiatique, Népalaise",€€-€€€
3076. Holly Berlin,5 avis,"Européenne, Moderne",€€-€€€
3077. Al Posto,19 avis,"Italienne, Méditerranéenne",€€-€€€
3078. Neu Helgoland,37 avis,"Allemande, Européenne",€€-€€€
3079. Di Sopra,5 avis,,
3080. Cafe Mondo,9 avis,€€-€€€,
3081. Kong Vegan 385,9 avis,"Asiatique, Vietnamienne",€€-€€€
3082. Bit-Stop,24 avis,"Bar, Pub",
3083. Brammibal's Donuts,13 avis,Américaine,€€-€€€
3084. Torbar,43 avis,"Française, Fruits de mer et poisson",€€-€€€
3085. Domino's Pizza,14 avis,"Restauration rapide, Turque",€
3086. Aceto Lokanta,42 avis,"Italienne, Pizza",€
3087. Cafe Zeitgenuss,19 avis,Café,
3088. Vapiano,1 417 avis,"Italienne, Pizza",€€-€€€
3089. Moa Eat,26 avis,Européenne,€€-€€€
3090. Osmans Töchter,17 avis,"Méditerranéenne, Turque",€€-€€€
3091. Saray,27 avis,Perse,€€-€€€
3092. Unser feines Restaurant,21 avis,"Allemande, Européenne",€€-€€€
3093. Casa Toscana,24 avis,"Italienne, Méditerranéenne",€€-€€€
3094. Taqueria El Oso,10 avis,"Mexicaine, Latino",€
3095. Oez Adana Grillhaus,13 avis,"Steakhouse, Turque",€€-€€€
3096. Biermeisterei by Lemke,16 avis,"Américaine, Allemande",€€-€€€
3097. Pho H & D,16 avis,"Sushi, Asiatique",€
3098. Ohanami Sushi & More,6 avis,"Japonaise, Sushi",€€-€€€
3099. Onnoya Fusion,4 avis,"Japonaise, Fusion japonaise",
3100. Bräugier Taproom Ostkreuz,4 avis,"Bar, Pub",
3101. Köpenicker Seeterassen,57 avis,"Allemande, Européenne",€€-€€€
3102. Viet Long Restaurant,18 avis,Vietnamienne,€
3103. Omonia-Treff,31 avis,"Européenne, Grecque",€€-€€€
3104. Frau Luna,5 avis,"Allemande, Méditerranéenne",€€-€€€
3105. Wurstpate,16 avis,"Allemande, Restauration rapide",
3106. O.a.k.,9 avis,"Italienne, Américaine",€
3107. Burger World,39 avis,"Américaine, Bar",€
3108. Orient Kitchen - fresh and healthy,5 avis,"Allemande, Marocaine",€
3109. Cafe Stadler,11 avis,€,
3110. Hasenecke,31 avis,"Allemande, Restauration rapide",€
3111. Stavros Grill & More,4 avis,Grecque,€
3112. Neo 1,25 avis,"Café, Saine",€€-€€€
3113. St. Bart,28 avis,"Allemande, Brasserie gastronomique",€€-€€€
3114. Meierotto No. 1,7 avis,"Chinoise, Asiatique",€€-€€€
3115. Gambrinus,18 avis,Allemande,€€-€€€
3116. Bar 203,13 avis,"Allemande, Bar",€€€€
3117. Gaststatte Zum Baren,46 avis,Allemande,€
3118. Delikato,38 avis,"Pizza, Restauration rapide",€
3119. Zum Brotsommelier,7 avis,"Allemande, Café",
3120. Duc Tam Quan,9 avis,Vietnamienne,€
"3121. Q-Bier ""Mein Quartier""",6 avis,"Bar, Pub",
3122. Split,7 avis,"Barbecue/Grillades, Grillades",€€-€€€
3123. Spazio,21 avis,"Italienne, Bar",€
3124. Weisses Rossl,93 avis,"Allemande, Européenne",€€-€€€
3125. Villa Toscana - Ristorante Pizzeria,42 avis,"Italienne, Pizza",€€-€€€
3126. Burgermeister Schönhauser Allee,19 avis,"Américaine, Allemande",€
3127. Lilly Marleen,15 avis,"Méditerranéenne, Saine",€€-€€€
3128. Tandoori Nawab,13 avis,€€-€€€,
3129. Carabao,17 avis,"Asiatique, Thaï",€€-€€€
3130. Madonna,12 avis,"Bar, Pub",€€-€€€
3131. Le Bon Coin,32 avis,"Méditerranéenne, Européenne",€€-€€€
3132. sushi ttp,62 avis,"Japonaise, Sushi",€€-€€€
3133. Restaurant Reichardt's,40 avis,"Allemande, Méditerranéenne",€€-€€€
3134. Mr. Wu Restaurant,13 avis,"Chinoise, Japonaise",€€-€€€
3135. Radio The Label-Bar,7 avis,"Allemande, Autrichienne",€
3136. Noa Lounge 108,14 avis,"Bar, Pub",€
3137. Liebling - Café & Bar,51 avis,"Bar, Café",€€-€€€
3138. Tee.salon.iki,5 avis,,
3139. Centopassi Vino & Specialita,14 avis,"Italienne, Méditerranéenne",€€-€€€
3140. Kong,4 avis,"Chinoise, Asiatique",
3141. Co Do,8 avis,€,Menu
3142. Pursuit of Coffee,4 avis,€,Menu
3143. Restaurant AmmAmma,21 avis,"Indienne, Asiatique",€
3144. Sonnendeck,27 avis,"Bar, Café",€€-€€€
3145. Vini e Salumi,21 avis,"Italienne, Méditerranéenne",€€-€€€
3146. Die Kleine Weltlaterne,11 avis,"Bar, Pub",€
3147. Pizza Delizia,11 avis,"Italienne, Pizza",€
3148. Chiang Mai Thai Restaurant,9 avis,"Asiatique, Thaï",€€-€€€
3149. Imren Grill,12 avis,"Restauration rapide, Turque",€
3150. Piroschka,25 avis,"Européenne, Croate",€€-€€€
3151. Weinerei Forum,133 avis,Bar à vins,€
3152. Le Brot,6 avis,"Française, Café",€€-€€€
3153. Red Dragon,21 avis,,
3154. Villa Franca,5 avis,"Italienne, Bar",
3155. Petrocelli,410 avis,"Italienne, Méditerranéenne",€€-€€€
3156. Chen's Wok,19 avis,Chinoise,€€-€€€
3157. Momenti Di Vini Salumeria & Enoteca,6 avis,Italienne,€€-€€€
3158. Unfckd,6 avis,"Restauration rapide, Sushi",Menu
3159. ALEX Berlin Alexanderplatz,517 avis,Allemande,€€-€€€
3160. Via vai,24 avis,Italienne,€€-€€€
3161. Zaza,19 avis,"Japonaise, Bar",€€-€€€
3162. Udagawa,29 avis,"Japonaise, Sushi",€
3163. Coppa Di Pasta,4 avis,Italienne,
3164. Greenhouse California,73 avis,"Mexicaine, Américaine",€€-€€€
3165. Feinkost Primavera,11 avis,"Italienne, Européenne",€
3166. Pirandello,7 avis,Italienne,€€€€
3167. Thomas-Eck,22 avis,"Allemande, Européenne",€
3168. Kuschlowski - Speiss und Trank,6 avis,"Allemande, Asiatique",€
3169. Arethussa,16 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
3170. Caramel,10 avis,"Allemande, Méditerranéenne",€€-€€€
3171. Adria Grill,34 avis,"Internationale, Européenne",€€-€€€
3172. O-slow,5 avis,"Japonaise, Libanaise",€€-€€€
3173. SodaZitron,9 avis,"Autrichienne, Européenne",€€-€€€
3174. BurgerVision,10 avis,"Américaine, Allemande",€
3175. Tiger Club,6 avis,Vietnamienne,
3176. Ristorante Pizzeria Marzano,11 avis,"Italienne, Pizza",€€-€€€
3177. Ossena,265 avis,"Italienne, Pizza",€€-€€€
3178. Morimori Ramen,20 avis,"Japonaise, Asiatique",€
3179. Cafe Milchgesicht,5 avis,"Allemande, Café",
3180. Ristorante Il Bufalo,24 avis,"Italienne, Européenne",€€-€€€
3181. Yogi-Snack,50 avis,"Indienne, Asiatique",€€-€€€
3182. Borsig-B,28 avis,"Allemande, Européenne",€€-€€€
3183. Phoenicia,9 avis,"Libanaise, Restauration rapide",Menu
3184. La Dolce Vita,19 avis,"Italienne, Européenne",€€-€€€
3185. Katsudo Sushi,17 avis,"Japonaise, Sushi",€
3186. Tadim Gemuse Kebap,8 avis,Turque,
3187. Sempre,11 avis,"Pizza, Européenne",€
3188. Restaurant WEIL,32 avis,Allemande,€€-€€€
3189. Ben & Jerry's,10 avis,€,Menu
"3190. MINI - Wine, Food & Cult Movies",6 avis,"Italienne, Bar",€€-€€€
3191. Sons of Mana x Royals & Rice,10 avis,"Sushi, Asiatique",€
3192. Restaurant Linden-Garten,29 avis,Allemande,€€-€€€
3193. Steak House Giovanni 1978 GmbH,6 avis,"Italienne, Steakhouse",€€-€€€
3194. Il Milanese del Tacco,5 avis,,
3195. The Quasimodo-Cafe,73 avis,"Allemande, Bar",€€-€€€
3196. Jim Block Wilmersdorfer,24 avis,"Américaine, Restauration rapide",€
3197. Zum Dorfkrug,6 avis,€,
3198. YaMe NumNums,5 avis,"Café, Internationale",€€-€€€
3199. ela coffee,4 avis,"Française, Internationale",
3200. Kink Bar & Restaurant,28 avis,"Internationale, Européenne",€€-€€€
3201. Restaurant Athena - Roma,20 avis,€€-€€€,
3202. Chanchanchan,4 avis,,
3203. Sir Helga,9 avis,"Bar, Internationale",€€-€€€
3204. Enzian,9 avis,"Italienne, Allemande",€
3205. Försters Feine Biere,6 avis,Allemande,
3206. Philomenis,22 avis,Grecque,€€-€€€
3207. Pamfilya Restaurant,33 avis,"Restauration rapide, Internationale",€
3208. Locanda 12 Apostoli,38 avis,"Italienne, Pizza",€€-€€€
3209. LA Kalbi Haus Koreanisches Restaurant,5 avis,€,
3210. Restaurant Dalmacija Grill,15 avis,"Européenne, Croate",€€-€€€
3211. Masha's Bagels & Delicatessen,4 avis,"Américaine, Café",
3212. Schone Burger,9 avis,"Américaine, Restauration rapide",€
3213. Restaurant Karolinenhof,12 avis,"Allemande, Européenne",€€-€€€
3214. Misir Carsisi,11 avis,"Méditerranéenne, Turque",€
3215. KulturCafé Neukölln,6 avis,"Indienne, Allemande",€
3216. Jerk Master,4 avis,"Caraïbes, Jamaïcaine",
3217. Sancho Panza,11 avis,"Méditerranéenne, Espagnole",€€-€€€
3218. XL Döener,28 avis,"Restauration rapide, Turque",€
3219. Buffet-Restaurant Humboldt’s,30 avis,Européenne,€€-€€€
3220. Das Berliner Restaurant,27 avis,"Allemande, Asiatique",€€-€€€
3221. Long,10 avis,"Sushi, Vietnamienne",€
3222. Tokyo-Haus,49 avis,"Japonaise, Sushi",€€€€
3223. Miseri E Nobili,24 avis,Italienne,€€-€€€
3224. Pizza Alla Grande,10 avis,"Italienne, Pizza",Menu
3225. Tierra Colombiana,39 avis,"Latino, Café",€€-€€€
3226. Madinina,26 avis,"Caraïbes, Cajun & Créole",€€-€€€
3227. Nin Hao,61 avis,"Chinoise, Asiatique",€€-€€€
3228. Kapitalist,17 avis,"Bar, Café",€€-€€€
3229. Dieselhaus,12 avis,"Allemande, Bar à bières",€€-€€€
3230. Jinbu Sushi,4 avis,"Japonaise, Sushi",
3231. Madonna del Castello,8 avis,"Italienne, Pizza",€
3232. Seri Melayu,18 avis,"Asiatique, Malaisienne",€
3233. Choice,21 avis,"Asiatique, Vietnamienne",€
3234. Solo Pizza,9 avis,"Italienne, Pizza",€€-€€€
3235. China Restaurant SICHUAN,18 avis,"Chinoise, Asiatique",€€-€€€
3236. MA'LOA Hawaiian Poké Bowl,8 avis,"Fruits de mer et poisson, Hawaïenne",€€-€€€
3237. Petrocelli's Bar,282 avis,"Italienne, Méditerranéenne",€€-€€€
3238. Gate 57,15 avis,Asiatique,€€-€€€
3239. Mundo,57 avis,Espagnole,€€-€€€
3240. Viet Kitchen,9 avis,Vietnamienne,€
3241. Trattoria Risposo,6 avis,Italienne,€€-€€€
3242. Restauration Zur Gardestube,14 avis,Allemande,€€-€€€
3243. Lino's Barbecue,34 avis,"Américaine, Barbecue/Grillades",€€-€€€
3244. Eleven Cafe & Bar,207 avis,"Bar, Café",€€-€€€
3245. Chickpeas,4 avis,"Restauration rapide, Moyen-Orient",€
3246. Al Tavolaccio,29 avis,"Italienne, Méditerranéenne",€€-€€€
3247. Allermunde,18 avis,"Italienne, Pizza",€
3248. Cafe Ole,31 avis,"Allemande, Café",€€-€€€
3249. Restaurante a Cabana,38 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
3250. Amma Restaurant,8 avis,"Indienne, Asiatique",€€-€€€
3251. Sorrel,4 avis,Moderne,€€-€€€
3252. Mare e Monti,7 avis,"Italienne, Pizza",€€-€€€
3253. Zum Nudelholz,23 avis,"Allemande, Diner",€€-€€€
3254. Oh La Queca,9 avis,Mexicaine,€€-€€€
3255. Yogi-Haus,20 avis,Indienne,€€-€€€
3256. Arcimboldo,40 avis,"Italienne, Européenne",€€-€€€
3257. VOLK,16 avis,"Française, Fruits de mer et poisson",€€€€
3258. Haxnhaus,93 avis,"Allemande, Européenne",€€-€€€
3259. Food Brother,4 avis,"Américaine, Restauration rapide",Menu
3260. Mullerskind,11 avis,"Allemande, Café",€€-€€€
3261. Noi Due,9 avis,"Italienne, Méditerranéenne",€€-€€€
3262. Marko's Schlemmerstube,11 avis,"Allemande, Internationale",€
3263. MS Marone,4 avis,"Française, Allemande",€€-€€€
3264. Macondo,37 avis,"Bar, Café",€€-€€€
3265. Athena Grill,32 avis,Grecque,€€-€€€
3266. Klemke Wein,10 avis,Allemande,€€-€€€
3267. Akitatsu,38 avis,"Japonaise, Sushi",€
3268. Grill Time,16 avis,Restauration rapide,€
3269. Sotto,7 avis,Italienne,€€-€€€
3270. Steak-Company,27 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
3271. The Asia Kitchen,31 avis,"Asiatique, Vietnamienne",€€-€€€
3272. Restaurant Schifferstube,14 avis,"Allemande, Européenne",€€-€€€
3273. Naturales Weinbar,10 avis,"Méditerranéenne, Espagnole",€€-€€€
3274. LaPho,7 avis,"Sushi, Asiatique",Menu
3275. ZeroStress Pizza Friedrichshain,8 avis,"Italienne, Pizza",€
3276. Humboldt Terrassen,92 avis,"Allemande, Café",€€-€€€
3277. Pizza Papa Pane,26 avis,"Italienne, Pizza",€€-€€€
3278. Cafe Wetterstein,51 avis,"Allemande, Café",€€-€€€
3279. Rau & Herzlich,5 avis,"Allemande, Internationale",€€-€€€
3280. Gabana Restaurant,39 avis,€€-€€€,
3281. Man Kee (eh. Plumhaus),8 avis,"Chinoise, Asiatique",€€-€€€
3282. Far East,16 avis,"Fruits de mer et poisson, Sushi",€
3283. Ribs Revolution,5 avis,"Américaine, Hollandaise",Menu
3284. China-Restaurant Muggelschlosschen,6 avis,,
3285. Azuma,10 avis,Sushi,€
3286. Merry Guten Appetit,5 avis,"Thaï, Vietnamienne",
3287. Kulisse Bar & Tapas,8 avis,€€-€€€,
3288. Mai Thai Snack,11 avis,"Asiatique, Thaï",€
3289. The Future Breakfast,12 avis,Australienne,€€-€€€
3290. Steak Schmiede - Restaurant und Bar,4 avis,,
3291. Osteria Culaccino,26 avis,"Italienne, Steakhouse",€€-€€€
3292. Pizzeria Dorado,15 avis,"Italienne, Pizza",€€-€€€
3293. Capriccio,46 avis,"Italienne, Méditerranéenne",€€-€€€
3294. Balaram,6 avis,€,
3295. Trafooo 19,7 avis,,
3296. Das kleine Eiswerk,4 avis,,
3297. Prestige Wein & Tapas,10 avis,Espagnole,€€-€€€
3298. Doner Meraba Neuland,9 avis,"Turque, Moyen-Orient",€
3299. Cuernavaca,25 avis,Mexicaine,€€-€€€
3300. Kaiserhof,21 avis,Allemande,€€-€€€
3301. Trattoria Il Sapore,3 avis,"Italienne, Internationale",Menu
3302. Ristorante Il Porto,7 avis,Italienne,€€-€€€
