Titre,Avis,Type,Price
395. Movie Restaurant,948 avis,"Italienne, Méditerranéenne",€€-€€€
396. Zia Restaurant,264 avis,"Italienne, Internationale",€€€€
397. Rimessa Roscioli Ristorante,945 avis,"Italienne, Méditerranéenne",€€-€€€
398. Saluzzo al Nove,694 avis,"Italienne, Méditerranéenne",€€-€€€
399. Beerstyle,122 avis,"Américaine, Bar à bières",€
400. Origano Trevi,2 320 avis,"Italienne, Pizza",€€-€€€
401. Prosciutteria Cantina Dei Papi - Trastevere,2 754 avis,"Italienne, Méditerranéenne",€€-€€€
402. Casale del Fornaccio,694 avis,"Italienne, Pizza",€€-€€€
403. Barnum Cafè,657 avis,"Bar, Café",€
404. Dietrolangolo,386 avis,"Italienne, Méditerranéenne",€€-€€€
405. Pizzeria Loffredo,2 013 avis,"Italienne, Pizza",€
406. Pasta!,98 avis,"Italienne, Méditerranéenne",€€-€€€
407. 20e20 Osteria Enoteca,628 avis,"Italienne, Fruits de mer et poisson",€€-€€€
408. Benso,1 272 avis,"Italienne, Pizza",€€-€€€
409. 200 Gradi,3 460 avis,"Italienne, Bar à bières",€
410. Ganesha India,528 avis,Indienne,€€-€€€
411. Habemus pinsa,524 avis,"Italienne, Pizza",€
412. Controluce,786 avis,"Italienne, Fruits de mer et poisson",€€-€€€
413. Ristorante da Romolo alla Mole Adriana,1 567 avis,Italienne,€€-€€€
414. Waraku,780 avis,"Japonaise, Asiatique",€€-€€€
415. Osteria 22quattro,812 avis,"Italienne, Méditerranéenne",€€-€€€
416. Cambio Trastevere,343 avis,"Italienne, Fruits de mer et poisson",€€-€€€
417. Cucina del Mercato,130 avis,"Italienne, Fruits de mer et poisson",€€-€€€
418. Ristorante Wine Bar De' Penitenzieri,649 avis,"Italienne, Bar",€€-€€€
419. Ristorante Puntarella,276 avis,"Italienne, Fruits de mer et poisson",€€-€€€
420. That's Amore Restaurant by Fabio Bongianni,8 217 avis,"Italienne, Méditerranéenne",€€-€€€
421. Ristorante St. Ana,1 283 avis,"Romana, Latium",€€-€€€
422. Popina Trattoria,161 avis,"Italienne, Méditerranéenne",€€-€€€
423. Ma che siete venuti a fa,776 avis,"Bar à bières, Pub",€
424. Osteria Corsetti 1921,1 389 avis,"Italienne, Fruits de mer et poisson",€€-€€€
425. Rifugio Romano,2 238 avis,€€-€€€,Menu
426. Er Faciolaro,2 467 avis,"Italienne, Romana",€€-€€€
427. Ristorante Palmieri,546 avis,"Italienne, Fruits de mer et poisson",€€-€€€
428. Da Tonino,2 184 avis,"Italienne, Méditerranéenne",€
429. Spirito Divino,1 224 avis,"Italienne, Méditerranéenne",€€€€
430. Il Convivio Troiani,799 avis,"Italienne, Méditerranéenne",€€€€
431. Stadlin,327 avis,"Italienne, Bar à bières",€€-€€€
432. La Nduja,2 406 avis,"Pizza, Barbecue/Grillades",€€-€€€
433. Hostaria Ago e Lillo Roma,1 122 avis,"Italienne, Pizza",€€-€€€
434. Elle Effe Restaurant,905 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
435. Il Giardino. Antica Osteria 1909,1 270 avis,"Italienne, Méditerranéenne",€€-€€€
436. Olio d'Oliva,326 avis,"Italienne, Fruits de mer et poisson",€€-€€€
437. Achille al Pantheon,1 790 avis,"Italienne, Méditerranéenne",€
438. Restaurant Pizzeria Golfo di Napoli,477 avis,"Italienne, Pizza",€€-€€€
439. Bistrot del Mare,366 avis,"Italienne, Fruits de mer et poisson",€€€€
440. Le Grondici,655 avis,"Italienne, Fruits de mer et poisson",€€-€€€
441. Meat,595 avis,"Italienne, Méditerranéenne",€€-€€€
442. Fiaschetteria Marini,591 avis,"Italienne, Méditerranéenne",€
443. La Trattoriola di Luca,1 092 avis,"Italienne, Méditerranéenne",€€-€€€
444. Altrogiro,362 avis,"Italienne, Fruits de mer et poisson",€€-€€€
445. Sciue Sciue,1 237 avis,"Italienne, Fruits de mer et poisson",€€-€€€
446. Osteria Numerosette,585 avis,"Italienne, Fruits de mer et poisson",€€-€€€
447. L'Insalata Ricca - Trastevere,311 avis,"Italienne, Pizza",€€-€€€
448. Enoteca e Taverna Capranica,792 avis,"Italienne, Méditerranéenne",€€-€€€
449. Mozzichi Prêt-à-porter,66 avis,"Pub, Brasserie gastronomique",€€-€€€
450. Antico Mulino a Vejo,325 avis,"Italienne, Fruits de mer et poisson",€€-€€€
451. La Pratolina,2 204 avis,"Méditerranéenne, Romana",€€-€€€
452. Ristorante Mazze,486 avis,"Italienne, Méditerranéenne",€€-€€€
453. Maybu - Margaritas y Burritos Via Candia,336 avis,"Mexicaine, Latino",€
454. Taverna Angelica,692 avis,"Italienne, Fruits de mer et poisson",€€-€€€
455. Makasar Bistrot,385 avis,"Italienne, Bar à bières",€€-€€€
456. Trattoria della Stampa,502 avis,"Italienne, Méditerranéenne",€€-€€€
457. Ristorante La Tavernetta 48,1 773 avis,"Italienne, Romana",€€-€€€
458. Trattoria Strozzaquintino,503 avis,Méditerranéenne,€€-€€€
459. Forno Da Milvio,715 avis,"Italienne, Pizza",€
460. Giulia Restaurant,231 avis,"Italienne, Fruits de mer et poisson",€€€€
461. Antico Arco,1 753 avis,"Italienne, Méditerranéenne",€€€€
462. Mastro Pizza & Ciccia,1 910 avis,"Pizza, Grillades",€€-€€€
463. Trattoria Sapori di Casa,1 206 avis,"Italienne, Pizza",€€-€€€
464. Bistrot Luce,217 avis,"Italienne, Fruits de mer et poisson",€€-€€€
465. Ristorante Bernini,1 634 avis,€€-€€€,Menu
466. Bar San Calisto,730 avis,Café,€
467. Hosteria Del Moro Da Tony,1 990 avis,"Italienne, Pizza",€€-€€€
468. Ristorante Divo Food & Drinks,605 avis,"Italienne, Américaine",€€-€€€
469. The Burger Factory,645 avis,"Américaine, Barbecue/Grillades",€€-€€€
470. Polpetta Gazometro,1 039 avis,"Italienne, Méditerranéenne",€€-€€€
471. Piccolo Buco,3 730 avis,"Italienne, Pizza",€€-€€€
472. Margot,909 avis,"Italienne, Fruits de mer et poisson",€€-€€€
473. La Pecora Pazza,501 avis,"Italienne, Pizza",€€-€€€
474. Casa del Gusto,256 avis,"Italienne, Pizza",€€-€€€
475. Trapizzino Trilussa,567 avis,"Italienne, Cuisine de rue (street food)",€
476. Da Fabrizio al 56,334 avis,"Italienne, Méditerranéenne",€€-€€€
477. Bombay Indian Restaurant,484 avis,"Indienne, Asiatique",€€-€€€
478. Astemio Wine & Food,392 avis,"Italienne, Méditerranéenne",€€-€€€
479. DEROMA Farine Romane,353 avis,"Italienne, Pizza",€€-€€€
480. Alle fratte di trastevere,2 316 avis,"Italienne, Pizza",€€-€€€
481. Papa Rex,1 732 avis,"Italienne, Pizza",€€-€€€
482. Antica Hostaria Romanesca,1 317 avis,"Italienne, Méditerranéenne",€€-€€€
483. Mangia e Trevi,293 avis,"Italienne, Pizza",€€-€€€
484. Er Macellaio,2 802 avis,"Italienne, Américaine",€€-€€€
485. Casa Bleve,1 086 avis,"Italienne, Méditerranéenne",€€€€
486. Trattoria Valentino,442 avis,"Italienne, Méditerranéenne",€€-€€€
487. I Belcastro,450 avis,"Pizza, Napolitaine",€
488. Pork'n'Roll Pub,850 avis,"Italienne, Bar à bières",€
489. Ristorante Pizzeria i Fratelli,1 675 avis,"Italienne, Pizza",€€-€€€
490. Pasquino San Lorenzo,723 avis,"Italienne, Pizza",€€-€€€
491. Le Delizie degli Angeli,353 avis,"Italienne, Fruits de mer et poisson",€€-€€€
492. Il Marchese del Grill,714 avis,"Italienne, Méditerranéenne",€€-€€€
493. Ristorante San Carlo,396 avis,"Fruits de mer et poisson, Moderne",€€-€€€
494. La Scaletta,2 003 avis,"Italienne, Pizza",€
495. Ristorante Mino,875 avis,"Italienne, Méditerranéenne",€€-€€€
496. La Piccola Toscana,432 avis,"Italienne, Fruits de mer et poisson",€€-€€€
497. Il Porto Di Ripetta,1 235 avis,"Italienne, Fruits de mer et poisson",€€-€€€
498. Al Viminale,777 avis,"Italienne, Méditerranéenne",€€-€€€
499. Gainn,375 avis,"Asiatique, Coréenne",€€-€€€
500. Sushisen,2 172 avis,"Japonaise, Saine",€€-€€€
501. Le Bistrot,741 avis,"Italienne, Méditerranéenne",€€-€€€
502. Locanda Giulietta e Romeo,1 652 avis,"Italienne, Fruits de mer et poisson",€€-€€€
503. Acqua & Farina Pizzeria,135 avis,"Italienne, Pizza",€
504. La Locanda,1 508 avis,"Pizza, Fruits de mer et poisson",€€-€€€
505. Il Falchetto,2 018 avis,"Italienne, Fruits de mer et poisson",€€-€€€
506. Fatti Di Farina Torpignattara ,440 avis,"Italienne, Pizza",€€-€€€
507. Interno 92,612 avis,"Italienne, Steakhouse",€€-€€€
508. Magno,300 avis,"Italienne, Bar",€€-€€€
509. Il Boncompagni,840 avis,"Italienne, Fruits de mer et poisson",€€-€€€
510. Ristorante Da Massi,2 223 avis,"Italienne, Méditerranéenne",€€-€€€
511. Hosteria La Stazione,770 avis,"Italienne, Romana",€€-€€€
512. edera - Food Hub,241 avis,"Italienne, Fruits de mer et poisson",€€-€€€
513. Ristorante Livello1,705 avis,"Italienne, Fruits de mer et poisson",€€€€
514. Ristorante Jole,125 avis,"Italienne, Méditerranéenne",€€-€€€
515. Panino Sistino,235 avis,"Italienne, Restauration rapide",€
516. BANCO 36 Wine Bar & Restaurant,363 avis,"Italienne, Fruits de mer et poisson",€€-€€€
517. Da Settimio,1 142 avis,"Italienne, Méditerranéenne",€€-€€€
518. Forno Campo de' Fiori,2 047 avis,"Italienne, Pizza",€
519. Bisteccheria da Mario,477 avis,"Italienne, Steakhouse",€€-€€€
520. Sto Bene Roma,171 avis,"Italienne, Pizza",€
521. L'Angolo Divino,554 avis,"Méditerranéenne, Européenne",€€-€€€
522. Little Tripoli,248 avis,"Italienne, Méditerranéenne",€€-€€€
523. I Panizzeri,992 avis,"Italienne, Pizza",€
524. Status Quo,71 avis,"Italienne, Méditerranéenne",€€-€€€
525. Hosteria Romana,3 458 avis,"Italienne, Méditerranéenne",€€-€€€
526. Osteria Dal 1931,371 avis,"Italienne, Méditerranéenne",€
527. Il Tarallo,383 avis,"Italienne, Méditerranéenne",€€-€€€
528. Etienne Roma,211 avis,"Italienne, Fruits de mer et poisson",€€-€€€
529. Artemis,385 avis,"Italienne, Fruits de mer et poisson",€€-€€€
530. Osteria Pesce Fritto e Baccala,689 avis,"Italienne, Fruits de mer et poisson",€€-€€€
531. Agriturismo San Germano,109 avis,"Italienne, Méditerranéenne",€€-€€€
532. Trattoria Monti,1 423 avis,"Italienne, Méditerranéenne",€€-€€€
533. Aroma Osteria Flaminio,380 avis,"Italienne, Fruits de mer et poisson",€€-€€€
534. La Ciambella,1 254 avis,"Italienne, Romana",€€-€€€
535. Ristorante Taberna Patrizi e Plebei,3 018 avis,"Italienne, Pizza",€€-€€€
536. Bottega Trattoria De Santis,733 avis,"Italienne, Fruits de mer et poisson",€€-€€€
537. Al Cantuccio da Carla e Mirella,323 avis,"Italienne, Méditerranéenne",€€€€
538. La Taverna dei Monti,2 949 avis,"Italienne, Fruits de mer et poisson",€€-€€€
539. Magazzino Scipioni,324 avis,"Italienne, Méditerranéenne",€€-€€€
540. Made in Food,249 avis,"Italienne, Américaine",€€-€€€
541. Pizzium - Roma Via Alessandria,65 avis,"Italienne, Pizza",€€-€€€
542. Target,1 854 avis,"Italienne, Méditerranéenne",€€-€€€
543. Dalla Padella alla Brace,547 avis,"Italienne, Steakhouse",€€-€€€
544. Mabe,286 avis,"Italienne, Fruits de mer et poisson",€€-€€€
545. Le Quattro Monete,713 avis,"Italienne, Fruits de mer et poisson",€€-€€€
546. I Belloni,1 076 avis,"Italienne, Méditerranéenne",€€-€€€
547. Terra di Siena,774 avis,"Italienne, Méditerranéenne",€€-€€€
548. Birreria Marconi,672 avis,"Italienne, Bar",€€-€€€
549. Pizza dai Cinque,454 avis,"Italienne, Pizza",€
550. Taverna Ripetta,443 avis,"Italienne, Romana",€€-€€€
551. Casetta di Trastevere,3 210 avis,"Italienne, Pizza",€
552. Cus Cus,288 avis,"Italienne, Fruits de mer et poisson",€
553. La Tavernaccia,1 174 avis,"Italienne, Pizza",€€-€€€
554. Gran Caffe Rossi Martini,1 837 avis,"Café, Méditerranéenne",€€-€€€
555. L'altra Osteria,157 avis,"Italienne, Méditerranéenne",€€-€€€
556. L'Antica Fraschetta,1 195 avis,"Italienne, Méditerranéenne",€€-€€€
557. Osteria del Sostegno,1 413 avis,"Italienne, Méditerranéenne",€€-€€€
558. Er Marchese,61 avis,"Italienne, Romana",€€-€€€
559. Ristorante Alessio,4 446 avis,"Italienne, Méditerranéenne",€€-€€€
560. Iari The Vino,968 avis,"Italienne, Pizza",€€-€€€
561. Dolmen,684 avis,"Italienne, Fruits de mer et poisson",€€-€€€
562. Hostaria Farnese,740 avis,"Italienne, Romana",€€-€€€
563. Costanza Hostaria,1 461 avis,"Italienne, Romana",€€-€€€
564. Buone Maniere,1 009 avis,"Italienne, Pizza",€
565. Ristorante Maestrale,1 325 avis,"Italienne, Fruits de mer et poisson",€€€€
566. Lime Restaurant & Bar,317 avis,"Mexicaine, Indienne",€€-€€€
567. Nativa,111 avis,"Italienne, Méditerranéenne",€€-€€€
568. Grano,908 avis,"Italienne, Européenne",€€-€€€
569. Amalfi Madre,2 531 avis,"Italienne, Pizza",€€-€€€
"570. Mejo "" Cucina Romana """,77 avis,"Italienne, Méditerranéenne",€
571. Romakinho,99 avis,"Japonaise, Brésilienne",€€-€€€
572. Primo Osteria,175 avis,"Italienne, Fruits de mer et poisson",€€-€€€
573. Supplizio,869 avis,"Italienne, Romana",€
574. Il Desiderio di Archestrato,398 avis,"Italienne, Méditerranéenne",€€-€€€
575. Va.Do al Pigneto,577 avis,"Italienne, Fruits de mer et poisson",€€-€€€
576. 704 Ristorante,1 147 avis,"Italienne, Fruits de mer et poisson",€€-€€€
577. Bruni Bistrot,225 avis,"Italienne, Méditerranéenne",€€-€€€
578. Trap Food,215 avis,"Italienne, Méditerranéenne",€€-€€€
579. Ristorante Portobello,1 539 avis,"Italienne, Pizza",€€-€€€
580. Al Giardino del Gatto e la Volpe,564 avis,"Italienne, Pizza",€€-€€€
581. Il Padellino,160 avis,"Italienne, Steakhouse",€€-€€€
582. Interno 7 Food & Drink,246 avis,"Italienne, Pizza",€€-€€€
583. Antonio al Pantheon,1 474 avis,"Italienne, Méditerranéenne",€€-€€€
584. Ai Piani,740 avis,"Italienne, Fruits de mer et poisson",€€€€
585. Mama Ristobistrot,1 658 avis,"Italienne, Méditerranéenne",€€-€€€
586. Ristorante Santa Cristina al Quirinale,1 027 avis,"Italienne, Méditerranéenne",€€-€€€
587. Meat & Bake,76 avis,"Italienne, Steakhouse",€€-€€€
588. La Renella,676 avis,"Italienne, Pizza",€
589. Osteria Noantri,210 avis,"Italienne, Méditerranéenne",€€-€€€
590. Caffetteria Sonnino,58 avis,"Italienne, Café",€
591. Okasan,518 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
592. Ristorante Indiano Gandhi Roma,369 avis,Indienne,€€-€€€
593. Ristorante Al 34,2 771 avis,"Italienne, Fruits de mer et poisson",€€-€€€
594. Stile Osteria,465 avis,"Italienne, Fruits de mer et poisson",€€-€€€
595. Grappolo d'Oro,2 135 avis,"Italienne, Méditerranéenne",€€-€€€
596. Casale Colle dell'Asino,474 avis,"Italienne, Fruits de mer et poisson",€€-€€€
597. Il Chianti Osteria Toscana,4 393 avis,"Italienne, Pizza",€€-€€€
598. La Locanda del Tempio,1 600 avis,"Italienne, Pizza",€€-€€€
599. Ristorante Giardino d'Abruzzo,491 avis,"Italienne, Pizza",€€-€€€
600. Ai Tre Scalini - Bottiglieria dal 1895,2 244 avis,"Italienne, Bar à vins",€€-€€€
601. L'Allegra Brigata,381 avis,"Italienne, Pizza",€
602. Pecorino,1 517 avis,"Italienne, Méditerranéenne",€€-€€€
603. Ristorante E Pizzeria AL Braciere,779 avis,"Italienne, Pizza",€€-€€€
604. Ristoro Santa Gemma,366 avis,"Italienne, Fruits de mer et poisson",€€-€€€
605. La Querida,1 603 avis,"Italienne, Steakhouse",€€-€€€
606. Al Vicolo 9,100 avis,"Italienne, Méditerranéenne",€€-€€€
607. Shiroya,255 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
608. Byblos,47 avis,"Italienne, Libanaise",€€-€€€
609. Ristorante Cornucopia Trastevere,1 111 avis,"Italienne, Fruits de mer et poisson",€€-€€€
610. Passpartout,243 avis,"Italienne, Méditerranéenne",€€-€€€
611. Trapizzino Testaccio,1 526 avis,"Italienne, Méditerranéenne",€
612. Trattoria Pennestri,711 avis,"Italienne, Fruits de mer et poisson",€€-€€€
613. Osteria Quarantaquattro,1 049 avis,"Italienne, Méditerranéenne",€€€€
614. Al Forno della Soffitta,2 654 avis,"Italienne, Pizza",€€-€€€
615. Sphaeristerium Restaurant,986 avis,"Italienne, Méditerranéenne",€€-€€€
616. Il Corallo,1 648 avis,"Italienne, Pizza",€€-€€€
617. Il Belli al Trionfale,563 avis,"Italienne, Steakhouse",€€-€€€
618. Spizzala,535 avis,"Italienne, Bar",€€-€€€
619. Trattoria dell'Omo,2 507 avis,"Italienne, Romana",€€-€€€
620. Pizza e Arrosticini,260 avis,"Italienne, Pizza",€€-€€€
621. Ristorante Pancrazio dal 1922,243 avis,"Italienne, Méditerranéenne",€€-€€€
622. Al Boschetto restaurant,3 138 avis,"Italienne, Pizza",€€-€€€
623. All'Oro Restaurant,948 avis,"Italienne, Méditerranéenne",€€€€
624. Pesceria Barberini,824 avis,"Italienne, Fruits de mer et poisson",€€-€€€
625. Tigelleria Romana - Bistrot & Cafè,884 avis,"Italienne, Méditerranéenne",€
